u,v,key,geometry
6281096626,1969261750,0,"LINESTRING (-2.579283 51.458357, -2.579165 51.458294, -2.579142 51.458306)"
6284334867,2204308507,0,"LINESTRING (-2.584841 51.460203, -2.584872 51.460245)"
859323162,5240224479,0,"LINESTRING (-2.588517 51.461722, -2.588643 51.461662)"
5240224480,5240224479,0,"LINESTRING (-2.588703 51.461716, -2.588643 51.461662)"
5240224497,5240224498,0,"LINESTRING (-2.589422 51.461522, -2.589321 51.461572)"
1247760905,1247760876,0,"LINESTRING (-2.590692 51.462117, -2.590746 51.462077)"
6225987531,6225987538,0,"LINESTRING (-2.590635 51.46144, -2.590657 51.461401, -2.590726 51.461362)"
6225987531,6225987537,0,"LINESTRING (-2.590635 51.46144, -2.590616 51.461475, -2.590624 51.461525)"
6225987531,6225987532,0,"LINESTRING (-2.590635 51.46144, -2.590661 51.461447, -2.590685 51.461452, -2.590709 51.461458)"
6225987532,6225987537,0,"LINESTRING (-2.590709 51.461458, -2.590689 51.46149, -2.590624 51.461525)"
6225987532,6225987538,0,"LINESTRING (-2.590709 51.461458, -2.590735 51.461416, -2.590726 51.461362)"
6225987532,6225987531,0,"LINESTRING (-2.590709 51.461458, -2.590685 51.461452, -2.590661 51.461447, -2.590635 51.46144)"
435846358,1382113262,0,"LINESTRING (-2.591045 51.458102, -2.590801 51.458192, -2.590624 51.458257)"
835468063,2433742262,0,"LINESTRING (-2.58138 51.463827, -2.581323 51.463796)"
859323102,859323002,0,"LINESTRING (-2.581584 51.46364, -2.582209 51.463573)"
859323102,2433742262,0,"LINESTRING (-2.581584 51.46364, -2.581414 51.463743, -2.581323 51.463796)"
859323102,859323296,0,"LINESTRING (-2.581584 51.46364, -2.58178 51.463763, -2.581912 51.463812)"
1282205526,5823112370,0,"LINESTRING (-2.579687 51.465057, -2.579729 51.465014)"
3842753611,492212322,0,"LINESTRING (-2.58475 51.458873, -2.584702 51.459183, -2.584692 51.459268, -2.5847 51.459297)"
3842753611,6481238325,0,"LINESTRING (-2.58475 51.458873, -2.584722 51.458871, -2.58473 51.458794)"
3842753611,5919449201,0,"LINESTRING (-2.58475 51.458873, -2.584758 51.458829, -2.584766 51.458785, -2.584773 51.458754, -2.584791 51.458688)"
12649817254,1280281136,0,"LINESTRING (-2.584829 51.456974, -2.584744 51.457001)"
12649817254,12649817255,0,"LINESTRING (-2.584829 51.456974, -2.584851 51.45696, -2.584883 51.456886, -2.584737 51.456662, -2.58478 51.456571, -2.584579 51.45627, -2.584482 51.456234, -2.584409 51.456216, -2.584332 51.456211)"
12649817254,12649817255,1,"LINESTRING (-2.584829 51.456974, -2.584595 51.456619, -2.584376 51.45629, -2.584332 51.456211)"
12649817254,492221099,0,"LINESTRING (-2.584829 51.456974, -2.584894 51.457066, -2.58497 51.457236, -2.584964 51.457329)"
5919449198,2027862783,0,"LINESTRING (-2.585414 51.457929, -2.585282 51.457937, -2.584708 51.45775, -2.584674 51.457739)"
5919449198,5919449207,0,"LINESTRING (-2.585414 51.457929, -2.585778 51.457693, -2.586007 51.457575, -2.586188 51.457498)"
5919449198,5919449192,0,"LINESTRING (-2.585414 51.457929, -2.585139 51.458169, -2.584892 51.458409, -2.584857 51.458566)"
537141811,5834930818,0,"LINESTRING (-2.583165 51.456702, -2.582524 51.456831)"
537141811,8939661166,0,"LINESTRING (-2.583165 51.456702, -2.583259 51.456684, -2.583223 51.456614, -2.583183 51.456544, -2.583074 51.456351, -2.583268 51.456308)"
537141811,1280269110,0,"LINESTRING (-2.583165 51.456702, -2.583247 51.456901, -2.583346 51.457097)"
8939661166,537141811,0,"LINESTRING (-2.583268 51.456308, -2.583074 51.456351, -2.583183 51.456544, -2.583223 51.456614, -2.583259 51.456684, -2.583165 51.456702)"
1280269110,537141811,0,"LINESTRING (-2.583346 51.457097, -2.583247 51.456901, -2.583165 51.456702)"
1280269110,13136150089,0,"LINESTRING (-2.583346 51.457097, -2.583296 51.45714, -2.583075 51.457178)"
5834930803,5834930818,0,"LINESTRING (-2.582672 51.456915, -2.582655 51.456903, -2.582602 51.456872, -2.582564 51.45685, -2.582524 51.456831)"
5834930803,1280267492,0,"LINESTRING (-2.582672 51.456915, -2.582686 51.456926, -2.582716 51.45696, -2.582736 51.456993, -2.582754 51.457024, -2.582762 51.457053, -2.58277 51.457082, -2.58277 51.457121, -2.582769 51.457144, -2.582766 51.457164, -2.582767 51.457186, -2.582768 51.457212, -2.582779 51.457234, -2.582801 51.457263, -2.582812 51.457286, -2.582835 51.457306, -2.582892 51.457332)"
5834930803,1280267505,0,"LINESTRING (-2.582672 51.456915, -2.582626 51.456943, -2.582578 51.456958, -2.582496 51.456971, -2.582438 51.456977)"
13136150089,1280269110,0,"LINESTRING (-2.583075 51.457178, -2.583296 51.45714, -2.583346 51.457097)"
3329881929,3329881928,0,"LINESTRING (-2.590726 51.45945, -2.591123 51.459346)"
3329881929,1280853184,0,"LINESTRING (-2.590726 51.45945, -2.590427 51.459542, -2.590367 51.459625, -2.590314 51.459667, -2.590141 51.459794, -2.590133 51.459803)"
3329881929,645089708,0,"LINESTRING (-2.590726 51.45945, -2.590924 51.459581, -2.590995 51.459652, -2.591092 51.459778)"
3329881929,6937982874,0,"LINESTRING (-2.590726 51.45945, -2.590532 51.459351, -2.590436 51.459288, -2.590345 51.459181, -2.590339 51.459174)"
3329881929,5823455892,0,"LINESTRING (-2.590726 51.45945, -2.590859 51.459302, -2.590869 51.459234, -2.59088 51.459205, -2.590903 51.459188, -2.590933 51.459181, -2.590974 51.459179, -2.591016 51.459181, -2.591056 51.459196, -2.591081 51.459164, -2.591164 51.459196, -2.591228 51.459237, -2.591271 51.459291, -2.591306 51.459345, -2.591314 51.459462, -2.591277 51.459535, -2.591182 51.45961, -2.590733 51.45976, -2.59067 51.459772)"
3329881929,5823455892,1,"LINESTRING (-2.590726 51.45945, -2.590755 51.459565, -2.590753 51.459606, -2.590759 51.459628, -2.590775 51.45965, -2.590777 51.459665, -2.590766 51.4597, -2.590753 51.459722, -2.590655 51.459736, -2.59067 51.459772)"
645089694,645089696,0,"LINESTRING (-2.591315 51.459716, -2.591412 51.45971)"
645089694,645089708,0,"LINESTRING (-2.591315 51.459716, -2.591092 51.459778)"
645089694,1281268388,0,"LINESTRING (-2.591315 51.459716, -2.591274 51.459751, -2.591159 51.459789, -2.591061 51.459818, -2.591035 51.459834, -2.591019 51.45985)"
645089696,645089694,0,"LINESTRING (-2.591412 51.45971, -2.591315 51.459716)"
645089696,1281314274,0,"LINESTRING (-2.591412 51.45971, -2.591505 51.459719, -2.591696 51.459783, -2.591892 51.459825, -2.592066 51.45983, -2.592175 51.459818, -2.592762 51.459839, -2.592822 51.459846)"
645089696,1281268388,0,"LINESTRING (-2.591412 51.45971, -2.59131 51.459776, -2.591019 51.45985)"
645089708,645089694,0,"LINESTRING (-2.591092 51.459778, -2.591315 51.459716)"
645089708,645089711,0,"LINESTRING (-2.591092 51.459778, -2.591023 51.459806, -2.590986 51.459831, -2.590951 51.459863)"
645089708,3329881929,0,"LINESTRING (-2.591092 51.459778, -2.590995 51.459652, -2.590924 51.459581, -2.590726 51.45945)"
1281268388,645089711,0,"LINESTRING (-2.591019 51.45985, -2.590951 51.459863)"
1281268388,645089694,0,"LINESTRING (-2.591019 51.45985, -2.591035 51.459834, -2.591061 51.459818, -2.591159 51.459789, -2.591274 51.459751, -2.591315 51.459716)"
1281268388,645089696,0,"LINESTRING (-2.591019 51.45985, -2.59131 51.459776, -2.591412 51.45971)"
645089711,1281268388,0,"LINESTRING (-2.590951 51.459863, -2.591019 51.45985)"
645089711,645089708,0,"LINESTRING (-2.590951 51.459863, -2.590986 51.459831, -2.591023 51.459806, -2.591092 51.459778)"
645089711,3332266269,0,"LINESTRING (-2.590951 51.459863, -2.590927 51.459914, -2.590928 51.459928, -2.590998 51.4601, -2.591184 51.460446)"
1281314251,1281314274,0,"LINESTRING (-2.592816 51.459799, -2.592822 51.459846)"
3329881928,3329881929,0,"LINESTRING (-2.591123 51.459346, -2.590726 51.45945)"
3329881928,1281294900,0,"LINESTRING (-2.591123 51.459346, -2.591253 51.459316)"
3329881928,5823455446,0,"LINESTRING (-2.591123 51.459346, -2.591171 51.459389, -2.591194 51.459404)"
1280853184,3329881929,0,"LINESTRING (-2.590133 51.459803, -2.590141 51.459794, -2.590314 51.459667, -2.590367 51.459625, -2.590427 51.459542, -2.590726 51.45945)"
1280853184,1280853191,0,"LINESTRING (-2.590133 51.459803, -2.590151 51.459815, -2.590236 51.45986, -2.590284 51.459898)"
1280853184,3860908599,0,"LINESTRING (-2.590133 51.459803, -2.589964 51.459702, -2.589812 51.459607, -2.589754 51.459584)"
6937982874,645089864,0,"LINESTRING (-2.590339 51.459174, -2.590326 51.459179, -2.590232 51.459209, -2.590189 51.459208, -2.590085 51.459194)"
6937982874,1280853173,0,"LINESTRING (-2.590339 51.459174, -2.590783 51.459018, -2.590796 51.45899)"
6937982874,3329881929,0,"LINESTRING (-2.590339 51.459174, -2.590345 51.459181, -2.590436 51.459288, -2.590532 51.459351, -2.590726 51.45945)"
645089864,2433863938,0,"LINESTRING (-2.590085 51.459194, -2.589163 51.459209)"
645089864,6937982874,0,"LINESTRING (-2.590085 51.459194, -2.590189 51.459208, -2.590232 51.459209, -2.590326 51.459179, -2.590339 51.459174)"
645089864,1280853173,0,"LINESTRING (-2.590085 51.459194, -2.590198 51.45919, -2.590796 51.45899)"
1280853173,6937982874,0,"LINESTRING (-2.590796 51.45899, -2.590783 51.459018, -2.590339 51.459174)"
1280853173,1382252976,0,"LINESTRING (-2.590796 51.45899, -2.590902 51.458952, -2.591021 51.458909, -2.591134 51.45882)"
1280853173,645089864,0,"LINESTRING (-2.590796 51.45899, -2.590198 51.45919, -2.590085 51.459194)"
993186001,5794635161,0,"LINESTRING (-2.588985 51.45881, -2.588872 51.458814, -2.58872 51.45882, -2.588656 51.458817)"
993186001,5919449223,0,"LINESTRING (-2.588985 51.45881, -2.589061 51.4588, -2.589133 51.458775, -2.589748 51.458564)"
993186001,2433863938,0,"LINESTRING (-2.588985 51.45881, -2.589045 51.458892, -2.589155 51.459112, -2.589163 51.459209)"
826648017,12594068814,0,"LINESTRING (-2.585815 51.456469, -2.585655 51.456359, -2.585459 51.45617, -2.585361 51.456152)"
826648017,826648042,0,"LINESTRING (-2.585815 51.456469, -2.585949 51.45656, -2.586035 51.456606, -2.586109 51.456635)"
12594068814,826648021,0,"LINESTRING (-2.585361 51.456152, -2.585265 51.456162)"
12594068814,826648017,0,"LINESTRING (-2.585361 51.456152, -2.585459 51.45617, -2.585655 51.456359, -2.585815 51.456469)"
826648042,826648017,0,"LINESTRING (-2.586109 51.456635, -2.586035 51.456606, -2.585949 51.45656, -2.585815 51.456469)"
826648042,5822644367,0,"LINESTRING (-2.586109 51.456635, -2.586249 51.45667, -2.586403 51.456688, -2.586432 51.456687)"
826648042,5822644345,0,"LINESTRING (-2.586109 51.456635, -2.586125 51.456664, -2.586131 51.45669, -2.586134 51.456766)"
5822644345,826648042,0,"LINESTRING (-2.586134 51.456766, -2.586131 51.45669, -2.586125 51.456664, -2.586109 51.456635)"
5822644358,5822644367,0,"LINESTRING (-2.586189 51.456796, -2.586265 51.456789, -2.586307 51.456781, -2.586351 51.456761, -2.586396 51.456729, -2.586432 51.456687)"
5822644348,5822644363,0,"LINESTRING (-2.58618 51.456821, -2.586314 51.456915)"
12595689538,6018494689,0,"LINESTRING (-2.586051 51.457022, -2.585998 51.457039)"
12595689538,5822644363,0,"LINESTRING (-2.586051 51.457022, -2.586109 51.457006, -2.586169 51.456979, -2.586314 51.456915)"
12595689538,4661094416,0,"LINESTRING (-2.586051 51.457022, -2.586076 51.457053, -2.58609 51.45707, -2.586063 51.457082, -2.586031 51.457105, -2.586011 51.457134, -2.586007 51.457166, -2.585995 51.457169, -2.585966 51.457176)"
12595689538,12595689528,0,"LINESTRING (-2.586051 51.457022, -2.586017 51.45698, -2.586005 51.456962)"
5919449209,5919449215,0,"LINESTRING (-2.586783 51.457249, -2.58707 51.457151)"
5919449209,5822644363,0,"LINESTRING (-2.586783 51.457249, -2.586731 51.457216, -2.586366 51.456983, -2.586314 51.456915)"
5919449209,5919449207,0,"LINESTRING (-2.586783 51.457249, -2.586241 51.457476, -2.586188 51.457498)"
13410527024,13410527024,0,"LINESTRING (-2.586226 51.464652, -2.586295 51.464659, -2.586346 51.464653, -2.586376 51.464634, -2.58637 51.46461, -2.586354 51.464599, -2.586323 51.46459, -2.58629 51.46459, -2.586231 51.4646, -2.586203 51.464615, -2.586203 51.46463, -2.586226 51.464652)"
13410527024,13410527024,1,"LINESTRING (-2.586226 51.464652, -2.586203 51.46463, -2.586203 51.464615, -2.586231 51.4646, -2.58629 51.46459, -2.586323 51.46459, -2.586354 51.464599, -2.58637 51.46461, -2.586376 51.464634, -2.586346 51.464653, -2.586295 51.464659, -2.586226 51.464652)"
13410527024,13410527026,0,"LINESTRING (-2.586226 51.464652, -2.586175 51.464678, -2.586083 51.464735)"
835468054,859323020,0,"LINESTRING (-2.583033 51.463593, -2.583444 51.463343)"
835468054,2433764735,0,"LINESTRING (-2.583033 51.463593, -2.582922 51.463522, -2.582798 51.463548)"
835468054,859323097,0,"LINESTRING (-2.583033 51.463593, -2.583151 51.463671, -2.583165 51.463696, -2.583222 51.463741)"
859323020,835468054,0,"LINESTRING (-2.583444 51.463343, -2.583033 51.463593)"
859323020,2433764852,0,"LINESTRING (-2.583444 51.463343, -2.583354 51.463278)"
859323020,2433764623,0,"LINESTRING (-2.583444 51.463343, -2.583523 51.463294, -2.583744 51.463155)"
2433764735,2433764788,0,"LINESTRING (-2.582798 51.463548, -2.583302 51.46324)"
2433764735,2433764901,0,"LINESTRING (-2.582798 51.463548, -2.582717 51.463583)"
2433764735,835468054,0,"LINESTRING (-2.582798 51.463548, -2.582922 51.463522, -2.583033 51.463593)"
2433764852,2433764788,0,"LINESTRING (-2.583354 51.463278, -2.583302 51.46324)"
2433764852,859323020,0,"LINESTRING (-2.583354 51.463278, -2.583444 51.463343)"
2433764852,2433764891,0,"LINESTRING (-2.583354 51.463278, -2.583577 51.463141)"
2433764788,2433764852,0,"LINESTRING (-2.583302 51.46324, -2.583354 51.463278)"
2433764788,2433764735,0,"LINESTRING (-2.583302 51.46324, -2.582798 51.463548)"
2433764788,2433744230,0,"LINESTRING (-2.583302 51.46324, -2.583218 51.46318, -2.583137 51.463165, -2.583043 51.463111)"
2433764901,2433764738,0,"LINESTRING (-2.582717 51.463583, -2.582497 51.463434)"
2433764901,2433764735,0,"LINESTRING (-2.582717 51.463583, -2.582798 51.463548)"
2433764901,2433764759,0,"LINESTRING (-2.582717 51.463583, -2.582588 51.463652, -2.582507 51.463708, -2.582609 51.46377)"
2433764759,859323259,0,"LINESTRING (-2.582609 51.46377, -2.582516 51.463831, -2.582124 51.464074)"
2433764759,859323097,0,"LINESTRING (-2.582609 51.46377, -2.58289 51.463942, -2.583222 51.463741)"
2433764759,2433764901,0,"LINESTRING (-2.582609 51.46377, -2.582507 51.463708, -2.582588 51.463652, -2.582717 51.463583)"
2433764891,2433764852,0,"LINESTRING (-2.583577 51.463141, -2.583354 51.463278)"
2433764891,2433764893,0,"LINESTRING (-2.583577 51.463141, -2.583553 51.463126, -2.583475 51.463082, -2.58338 51.463032, -2.58333 51.46302, -2.583158 51.4629)"
2433764891,2433764623,0,"LINESTRING (-2.583577 51.463141, -2.583652 51.46309, -2.583744 51.463155)"
2433764693,835468057,0,"LINESTRING (-2.583575 51.462786, -2.583801 51.462643)"
2433764693,2433764668,0,"LINESTRING (-2.583575 51.462786, -2.583452 51.462709)"
2433764693,3546758138,0,"LINESTRING (-2.583575 51.462786, -2.5833 51.46296, -2.583193 51.462878)"
2433764756,5438534268,0,"LINESTRING (-2.583678 51.462563, -2.583604 51.462516)"
2433764756,835468057,0,"LINESTRING (-2.583678 51.462563, -2.583801 51.462643)"
2433764756,2433764668,0,"LINESTRING (-2.583678 51.462563, -2.583452 51.462709)"
2433764668,2433764693,0,"LINESTRING (-2.583452 51.462709, -2.583575 51.462786)"
2433764668,2433764756,0,"LINESTRING (-2.583452 51.462709, -2.583678 51.462563)"
2433764668,3546758138,0,"LINESTRING (-2.583452 51.462709, -2.583193 51.462878)"
3546758138,2433764668,0,"LINESTRING (-2.583193 51.462878, -2.583452 51.462709)"
3546758138,2433764893,0,"LINESTRING (-2.583193 51.462878, -2.583158 51.4629)"
3546758138,2433764693,0,"LINESTRING (-2.583193 51.462878, -2.5833 51.46296, -2.583575 51.462786)"
5438534268,2433764756,0,"LINESTRING (-2.583604 51.462516, -2.583678 51.462563)"
5438534268,2433744240,0,"LINESTRING (-2.583604 51.462516, -2.583308 51.462327, -2.583242 51.4623)"
5438534268,8230223567,0,"LINESTRING (-2.583604 51.462516, -2.583707 51.462443, -2.583702 51.462412, -2.583427 51.462222)"
835468061,6327939700,0,"LINESTRING (-2.581946 51.464187, -2.581712 51.464073)"
835468061,3980721935,0,"LINESTRING (-2.581946 51.464187, -2.581754 51.464306)"
835468061,6327939694,0,"LINESTRING (-2.581946 51.464187, -2.582013 51.464148)"
6327939700,835468061,0,"LINESTRING (-2.581712 51.464073, -2.581946 51.464187)"
6327939700,6327939693,0,"LINESTRING (-2.581712 51.464073, -2.581801 51.464017)"
6327939700,6327939696,0,"LINESTRING (-2.581712 51.464073, -2.581667 51.46405, -2.581621 51.464025, -2.58149 51.463948)"
6327939694,835468061,0,"LINESTRING (-2.582013 51.464148, -2.581946 51.464187)"
6327939694,3980721920,0,"LINESTRING (-2.582013 51.464148, -2.582061 51.46412)"
6327939694,6327939555,0,"LINESTRING (-2.582013 51.464148, -2.581855 51.464051)"
6327939693,6327939700,0,"LINESTRING (-2.581801 51.464017, -2.581712 51.464073)"
6327939693,6327939555,0,"LINESTRING (-2.581801 51.464017, -2.581855 51.464051)"
6327939693,6327939552,0,"LINESTRING (-2.581801 51.464017, -2.581824 51.464013, -2.58184 51.464022, -2.581844 51.464025, -2.58187 51.464041)"
6327939696,6327939698,0,"LINESTRING (-2.58149 51.463948, -2.581392 51.46389)"
6327939696,6327939695,0,"LINESTRING (-2.58149 51.463948, -2.581566 51.463898)"
6327939696,6327939700,0,"LINESTRING (-2.58149 51.463948, -2.581621 51.464025, -2.581667 51.46405, -2.581712 51.464073)"
3980721920,6327939694,0,"LINESTRING (-2.582061 51.46412, -2.582013 51.464148)"
3980721920,859323259,0,"LINESTRING (-2.582061 51.46412, -2.582124 51.464074)"
3980721920,3980721930,0,"LINESTRING (-2.582061 51.46412, -2.582056 51.464248)"
6327939555,6327939693,0,"LINESTRING (-2.581855 51.464051, -2.581801 51.464017)"
6327939555,6327939694,0,"LINESTRING (-2.581855 51.464051, -2.582013 51.464148)"
6327939555,6327939552,0,"LINESTRING (-2.581855 51.464051, -2.58186 51.464048, -2.581866 51.464044, -2.58187 51.464041)"
835468064,6327862667,0,"LINESTRING (-2.58299 51.464529, -2.582977 51.464536)"
6327862667,835468064,0,"LINESTRING (-2.582977 51.464536, -2.58299 51.464529)"
6327862667,6327862666,0,"LINESTRING (-2.582977 51.464536, -2.583235 51.464716)"
6327862667,6327862654,0,"LINESTRING (-2.582977 51.464536, -2.582826 51.464625, -2.582806 51.464694, -2.582796 51.464699)"
6327862666,6327862667,0,"LINESTRING (-2.583235 51.464716, -2.582977 51.464536)"
6327862666,6327864843,0,"LINESTRING (-2.583235 51.464716, -2.583238 51.464736)"
6327862666,6327862668,0,"LINESTRING (-2.583235 51.464716, -2.583255 51.464704, -2.583272 51.464695, -2.583279 51.464691, -2.583293 51.464683, -2.583329 51.464663)"
6327862654,1236292762,0,"LINESTRING (-2.582796 51.464699, -2.582661 51.464771)"
6327862654,6327862667,0,"LINESTRING (-2.582796 51.464699, -2.582806 51.464694, -2.582826 51.464625, -2.582977 51.464536)"
6327862654,6327862652,0,"LINESTRING (-2.582796 51.464699, -2.582919 51.464784, -2.582933 51.46479, -2.58295 51.464794, -2.58297 51.464796, -2.582993 51.464797, -2.58306 51.464797)"
835468067,1236292762,0,"LINESTRING (-2.582707 51.464806, -2.582661 51.464771)"
835468067,6327862643,0,"LINESTRING (-2.582707 51.464806, -2.582806 51.464843, -2.582982 51.464966, -2.58294 51.46499, -2.582977 51.465016, -2.58307 51.465081, -2.583092 51.465069)"
835468067,5846412645,0,"LINESTRING (-2.582707 51.464806, -2.582635 51.464848, -2.582407 51.46498, -2.582406 51.46498)"
5846412645,5846875210,0,"LINESTRING (-2.582406 51.46498, -2.581942 51.465248, -2.581697 51.465374, -2.581616 51.46542, -2.58155 51.465443)"
5846412645,835468067,0,"LINESTRING (-2.582406 51.46498, -2.582407 51.46498, -2.582635 51.464848, -2.582707 51.464806)"
5846412645,5846412644,0,"LINESTRING (-2.582406 51.46498, -2.582768 51.465227, -2.582774 51.465234, -2.582778 51.465242, -2.582796 51.465405)"
6327862645,6327862643,0,"LINESTRING (-2.58312 51.465053, -2.583092 51.465069)"
6327862645,6327862646,0,"LINESTRING (-2.58312 51.465053, -2.583205 51.464927)"
6327862645,6327862663,0,"LINESTRING (-2.58312 51.465053, -2.583431 51.464879, -2.583452 51.46486, -2.58347 51.464833, -2.583477 51.464811)"
5846875210,5846412645,0,"LINESTRING (-2.58155 51.465443, -2.581616 51.46542, -2.581697 51.465374, -2.581942 51.465248, -2.582406 51.46498)"
5846875210,5846875198,0,"LINESTRING (-2.58155 51.465443, -2.581542 51.465435, -2.581531 51.465428, -2.581517 51.465425, -2.581502 51.465424)"
5846875210,5846875199,0,"LINESTRING (-2.58155 51.465443, -2.581552 51.465452, -2.58155 51.465461, -2.581544 51.465469, -2.581533 51.465476)"
5846412644,6226204667,0,"LINESTRING (-2.582796 51.465405, -2.582738 51.465417)"
5846412644,1095623213,0,"LINESTRING (-2.582796 51.465405, -2.583019 51.465359)"
5846412644,5846412645,0,"LINESTRING (-2.582796 51.465405, -2.582778 51.465242, -2.582774 51.465234, -2.582768 51.465227, -2.582406 51.46498)"
13191500416,3980721933,0,"LINESTRING (-2.58236 51.464302, -2.582304 51.4643)"
13191500416,13191500417,0,"LINESTRING (-2.58236 51.464302, -2.582361 51.464286)"
13191500416,13191500418,0,"LINESTRING (-2.58236 51.464302, -2.582331 51.46454)"
13191500416,13191500421,0,"LINESTRING (-2.58236 51.464302, -2.58252 51.464305, -2.582592 51.464307)"
5846875214,3329862698,0,"LINESTRING (-2.581462 51.465458, -2.581187 51.465516, -2.581094 51.465528)"
5846875214,5846875217,0,"LINESTRING (-2.581462 51.465458, -2.581468 51.465467, -2.581478 51.465474, -2.581479 51.465475)"
5846875214,5846875198,0,"LINESTRING (-2.581462 51.465458, -2.581462 51.465449, -2.581466 51.46544, -2.581475 51.465432, -2.581487 51.465427, -2.581502 51.465424)"
5834330062,5834330058,0,"LINESTRING (-2.582678 51.45955, -2.582895 51.459476)"
5834330062,11159894542,0,"LINESTRING (-2.582678 51.45955, -2.582924 51.459783, -2.582954 51.459806)"
5834330062,1280674386,0,"LINESTRING (-2.582678 51.45955, -2.582637 51.4595, -2.582618 51.459475, -2.582602 51.459449, -2.582583 51.459412, -2.582556 51.459357)"
859323002,859323296,0,"LINESTRING (-2.582209 51.463573, -2.581912 51.463812)"
859323002,859323050,0,"LINESTRING (-2.582209 51.463573, -2.582409 51.463449)"
859323002,859323102,0,"LINESTRING (-2.582209 51.463573, -2.581584 51.46364)"
859323296,859323002,0,"LINESTRING (-2.581912 51.463812, -2.582209 51.463573)"
859323296,859323259,0,"LINESTRING (-2.581912 51.463812, -2.582052 51.463893, -2.582124 51.464074)"
859323296,859323102,0,"LINESTRING (-2.581912 51.463812, -2.58178 51.463763, -2.581584 51.46364)"
859323050,859323002,0,"LINESTRING (-2.582409 51.463449, -2.582209 51.463573)"
859323050,2433764738,0,"LINESTRING (-2.582409 51.463449, -2.582497 51.463434)"
859323050,859323146,0,"LINESTRING (-2.582409 51.463449, -2.582126 51.463308)"
859323259,3980721920,0,"LINESTRING (-2.582124 51.464074, -2.582061 51.46412)"
859323259,859323296,0,"LINESTRING (-2.582124 51.464074, -2.582052 51.463893, -2.581912 51.463812)"
859323259,2433764759,0,"LINESTRING (-2.582124 51.464074, -2.582516 51.463831, -2.582609 51.46377)"
2433764738,859323050,0,"LINESTRING (-2.582497 51.463434, -2.582409 51.463449)"
2433764738,2433742220,0,"LINESTRING (-2.582497 51.463434, -2.582917 51.463162)"
2433764738,2433764901,0,"LINESTRING (-2.582497 51.463434, -2.582717 51.463583)"
859323146,859323083,0,"LINESTRING (-2.582126 51.463308, -2.5817 51.463051)"
859323146,859323050,0,"LINESTRING (-2.582126 51.463308, -2.582409 51.463449)"
859323146,859323023,0,"LINESTRING (-2.582126 51.463308, -2.582617 51.462981)"
859323023,2433744231,0,"LINESTRING (-2.582617 51.462981, -2.582702 51.463032)"
859323023,859323146,0,"LINESTRING (-2.582617 51.462981, -2.582126 51.463308)"
859323023,2433744248,0,"LINESTRING (-2.582617 51.462981, -2.582813 51.462854)"
2433744231,2433742220,0,"LINESTRING (-2.582702 51.463032, -2.582917 51.463162)"
2433744231,859323023,0,"LINESTRING (-2.582702 51.463032, -2.582617 51.462981)"
2433744231,2433744230,0,"LINESTRING (-2.582702 51.463032, -2.582818 51.462963, -2.583043 51.463111)"
2433744248,859323023,0,"LINESTRING (-2.582813 51.462854, -2.582617 51.462981)"
2433744248,2433764650,0,"LINESTRING (-2.582813 51.462854, -2.58292 51.462785)"
2433744248,2433744233,0,"LINESTRING (-2.582813 51.462854, -2.582708 51.462784, -2.582655 51.462779, -2.582547 51.462715, -2.582442 51.462723, -2.582288 51.46263)"
2433742220,2433764738,0,"LINESTRING (-2.582917 51.463162, -2.582497 51.463434)"
2433742220,2433744231,0,"LINESTRING (-2.582917 51.463162, -2.582702 51.463032)"
2433742220,2433744230,0,"LINESTRING (-2.582917 51.463162, -2.582986 51.463153, -2.583043 51.463111)"
2433744230,2433744231,0,"LINESTRING (-2.583043 51.463111, -2.582818 51.462963, -2.582702 51.463032)"
2433744230,2433764788,0,"LINESTRING (-2.583043 51.463111, -2.583137 51.463165, -2.583218 51.46318, -2.583302 51.46324)"
2433744230,2433742220,0,"LINESTRING (-2.583043 51.463111, -2.582986 51.463153, -2.582917 51.463162)"
859323083,859323146,0,"LINESTRING (-2.5817 51.463051, -2.582126 51.463308)"
859323083,2433744233,0,"LINESTRING (-2.5817 51.463051, -2.582288 51.46263)"
859323083,6327939492,0,"LINESTRING (-2.5817 51.463051, -2.58157 51.463149, -2.581505 51.463202, -2.581474 51.463233)"
2433764650,2433744248,0,"LINESTRING (-2.58292 51.462785, -2.582813 51.462854)"
2433764650,859323047,0,"LINESTRING (-2.58292 51.462785, -2.582944 51.46277, -2.582964 51.46274, -2.582976 51.462461, -2.58298 51.462366)"
2433764650,2433764893,0,"LINESTRING (-2.58292 51.462785, -2.583031 51.462864, -2.583158 51.4629)"
2433744233,859323083,0,"LINESTRING (-2.582288 51.46263, -2.5817 51.463051)"
2433744233,2433744248,0,"LINESTRING (-2.582288 51.46263, -2.582442 51.462723, -2.582547 51.462715, -2.582655 51.462779, -2.582708 51.462784, -2.582813 51.462854)"
2433744233,859323047,0,"LINESTRING (-2.582288 51.46263, -2.582222 51.462596, -2.58244 51.462448, -2.582527 51.462412, -2.582681 51.462375, -2.582809 51.462354, -2.58298 51.462366)"
859323047,2433744240,0,"LINESTRING (-2.58298 51.462366, -2.583162 51.462307, -2.583242 51.4623)"
859323047,2433764650,0,"LINESTRING (-2.58298 51.462366, -2.582976 51.462461, -2.582964 51.46274, -2.582944 51.46277, -2.58292 51.462785)"
