edge_id,from_node,to_node,key,length,travel_time,safety_score,speed_score,greenery_score,weight
1492,6327939555,6327939693,0,5.308731050394048,0.5420143992853385,0.16000000000000003,0.45,0.004999999999999999,3.2648695959923395
1493,6327939555,6327939694,0,15.34217205045876,1.5664154180582328,0.16000000000000003,0.45,0.004999999999999999,9.435435811032137
1494,6327939555,6327939552,0,1.5043149101118083,0.16825324904627084,0.16000000000000003,0.45,0.09,1.0530204370782656
1495,835468064,6327862667,0,1.2476494583183717,0.13954596449308843,0.16000000000000003,0.45,0.08000000000000002,0.8608781262396765
1496,6327862667,835468064,0,1.2476494583183717,0.13954596449308843,0.16000000000000003,0.45,0.08000000000000002,0.8608781262396765
1497,6327862667,6327862666,0,26.769980350623754,2.7331794888246685,0.16000000000000003,0.45,0.004999999999999999,16.46353791563361
1498,6327862667,6327862654,0,23.000456221216023,2.5725341567467934,0.16000000000000003,0.45,0.08000000000000002,15.870314792639057
1499,6327862666,6327862667,0,26.769980350623754,2.7331794888246685,0.16000000000000003,0.45,0.004999999999999999,16.46353791563361
1500,6327862666,6327864843,0,2.2504701454853215,0.22977001705977823,0.16000000000000003,0.45,0.004999999999999999,1.3840391394734728
1501,6327862666,6327862668,0,8.796404546134685,0.983852273791892,0.16000000000000003,0.45,0.09,6.157483182294279
1502,6327862654,1236292762,0,12.351067945252776,1.3814310401440963,0.16000000000000003,0.45,0.08000000000000002,8.522236882224416
1503,6327862654,6327862667,0,23.00045622121602,2.572534156746793,0.16000000000000003,0.45,0.08000000000000002,15.870314792639055
1504,6327862654,6327862652,0,22.8295486770698,2.3308666411418426,0.16000000000000003,0.45,0.004999999999999999,14.040172436397926
1505,835468067,1236292762,0,5.116572834736513,0.5722737956258916,0.16000000000000003,0.45,0.08000000000000002,3.5304352559681944
1506,835468067,6327862643,0,45.83121750695227,5.1260884283317445,0.16000000000000003,0.45,0.09,32.08185225486659
1507,835468067,5846412645,0,28.38970274939018,3.175305712211362,0.16000000000000003,0.45,0.08000000000000002,19.58889489707923
1508,5846412645,5846875210,0,78.708895237375,8.803361093819518,0.16000000000000003,0.45,0.08000000000000002,54.30913771378876
1509,5846412645,835468067,0,28.38970274939018,3.175305712211362,0.16000000000000003,0.45,0.08000000000000002,19.58889489707923
1510,5846412645,5846412644,0,57.160452540722346,5.836006392608279,0.16000000000000003,0.45,0.004999999999999999,35.153678312544244
1511,6327862645,6327862643,0,2.5792696679328215,0.2633400122154868,0.16000000000000003,0.45,0.004999999999999999,1.5862508457786852
1512,6327862645,6327862646,0,15.246689221312312,1.5566667478410754,0.16000000000000003,0.45,0.004999999999999999,9.376713871107071
1513,6327862645,6327862663,0,37.23311284778164,3.801451439551761,0.16000000000000003,0.45,0.004999999999999999,22.89836440138571
1514,5846875210,5846412645,0,78.70889523737499,8.803361093819516,0.16000000000000003,0.45,0.08000000000000002,54.30913771378874
1515,5846875210,5846875198,0,4.1825039133674435,0.4270281023078317,0.16000000000000003,0.45,0.004999999999999999,2.5722399067209776
1516,5846875210,5846875199,0,4.120361069740666,0.42068340039347296,0.16000000000000003,0.45,0.004999999999999999,2.5340220578905095
1517,5846412644,6226204667,0,4.2169666084153725,0.4716554547297446,0.16000000000000003,0.45,0.24499999999999997,3.6055064501951435
1518,5846412644,1095623213,0,16.285463941184297,1.8214817934141785,0.16000000000000003,0.45,0.24499999999999997,13.924071669712573
1519,5846412644,5846412645,0,57.160452540722346,5.836006392608279,0.16000000000000003,0.45,0.004999999999999999,35.153678312544244
1520,13191500416,3980721933,0,3.9292841156615466,0.4011746968069956,0.16000000000000003,0.45,0.004999999999999999,2.416509731131851
1521,13191500416,13191500417,0,1.8129563972350737,0.18510044363708,0.16000000000000003,0.45,0.004999999999999999,1.1149681842995702
1522,13191500416,13191500418,0,26.495697857873452,2.705175610095211,0.16000000000000003,0.45,0.004999999999999999,16.29485418259217
1523,13191500416,13191500421,0,16.08785455860505,1.642548613142677,0.16000000000000003,0.45,0.004999999999999999,9.894030553542105
