u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,distance,lighting,greenery,pollution,surface_quality
6210838923,6210838921,0,663556671,footway,,,,False,True,3.3955102747009103,34.375197396878484,0.355600488567181,"LINESTRING (-3.5223869 50.7256128, -3.5223592 50.7255878)",yes,asphalt,,,,,,,,3.3955102747009103,0.2,0.9,0.1,0.9
6210838923,6210838912,0,610765451,footway,,,,False,False,21.346422468429353,34.375197396878484,2.235539770117042,"LINESTRING (-3.5223869 50.7256128, -3.5225066 50.7255897, -3.522588 50.7255935, -3.5226717 50.7256239)",yes,asphalt,,,,,,,,21.346422468429353,0.2,0.9,0.1,0.9
6210838923,293210688,0,610765451,footway,,,,False,True,70.00319109486301,34.375197396878484,7.331201186480788,"LINESTRING (-3.5223869 50.7256128, -3.522295 50.725689, -3.5218038 50.7260695, -3.5217498 50.7260446)",yes,asphalt,,,,,,,,70.00319109486301,0.2,0.9,0.1,0.9
62151581,2705265868,0,1153868572,residential,,20 mph,Old Tiverton Road,False,True,44.3503030358097,32.1868,4.960452450349676,"LINESTRING (-3.5202373 50.7294962, -3.5206019 50.7291709)",yes,paved,,,,,,,,44.3503030358097,0.2,0.6,0.4,1.0
62151581,2715479432,0,8694735,footway,,,,False,False,38.36585123944516,34.375197396878484,4.017927893398646,"LINESTRING (-3.5202373 50.7294962, -3.5199389 50.7293663, -3.5198532 50.729264)",yes,asphalt,,,,,,,,38.36585123944516,0.2,0.9,0.1,0.9
2715479432,388337704,0,8694735,footway,,,,False,False,7.715537112899269,34.375197396878484,0.8080225194273247,"LINESTRING (-3.5198532 50.729264, -3.5197436 50.7292653)",no,paved,,,,,,,,7.715537112899269,0.8,0.9,0.1,1.0
2715479432,62151581,0,8694735,footway,,,,False,True,38.36585123944516,34.375197396878484,4.017927893398646,"LINESTRING (-3.5198532 50.729264, -3.5199389 50.7293663, -3.5202373 50.7294962)",yes,paved,,,,,,,,38.36585123944516,0.2,0.9,0.1,1.0
2715479432,2705265868,0,818514813,footway,,,,False,False,60.434833658420246,34.375197396878484,6.329138961979296,"LINESTRING (-3.5198532 50.729264, -3.5199922 50.7292206, -3.5203507 50.7291314, -3.5204705 50.7290932, -3.5205176 50.7291055, -3.5206019 50.7291709)",yes,paved,,,,,,,,60.434833658420246,0.2,0.9,0.1,1.0
62154497,392680936,0,7981298,unclassified,,20 mph,Russell Street,False,True,3.0385704749694185,32.1868,0.33985527327630916,"LINESTRING (-3.5207076 50.7259198, -3.5207057 50.7258925)",yes,asphalt,,,,,,,,3.0385704749694185,0.2,0.4,0.3,0.9
62154497,392669537,0,7981298,unclassified,,20 mph,Russell Street,False,False,48.38822448268219,32.1868,5.412082224317295,"LINESTRING (-3.5207076 50.7259198, -3.5208182 50.7259991, -3.5208739 50.7260224, -3.5209213 50.726029, -3.5209632 50.7260256, -3.5210122 50.7260122, -3.5210567 50.7259874, -3.5212092 50.7258619)",yes,asphalt,,,,,,,,48.38822448268219,0.2,0.4,0.3,0.9
392680936,62154497,0,7981298,unclassified,,20 mph,Russell Street,False,False,3.0385704749694185,32.1868,0.33985527327630916,"LINESTRING (-3.5207057 50.7258925, -3.5207076 50.7259198)",yes,asphalt,,,,,,,,3.0385704749694185,0.2,0.4,0.3,0.9
392680936,1774955045,0,7981298,unclassified,,20 mph,Russell Street,False,True,51.33524062472143,32.1868,5.741697411640709,"LINESTRING (-3.5207057 50.7258925, -3.5206731 50.7258631, -3.5204847 50.7256299, -3.520348 50.7254908)",no,asphalt,,,,,,,,51.33524062472143,0.8,0.4,0.3,0.9
392680936,392680949,0,"[34240450, 166002914]",service,,,,False,True,13.167119924385801,32.1868,1.4727040814181247,"LINESTRING (-3.5207057 50.7258925, -3.5207644 50.7258619, -3.5208289 50.7258047)",no,asphalt,,,,,,parking_aisle,,13.167119924385801,0.8,0.4,0.3,0.9
1774955045,1774955008,0,403451855,service,,,,False,False,18.576006249593203,32.1868,2.077672291080056,"LINESTRING (-3.520348 50.7254908, -3.5205608 50.725392)",no,asphalt,,,,,,parking_aisle,,18.576006249593203,0.8,0.4,0.3,0.9
1774955045,392680936,0,7981298,unclassified,,20 mph,Russell Street,False,False,51.33524062472142,32.1868,5.7416974116407085,"LINESTRING (-3.520348 50.7254908, -3.5204847 50.7256299, -3.5206731 50.7258631, -3.5207057 50.7258925)",no,asphalt,,,,,,,,51.33524062472142,0.8,0.4,0.3,0.9
1774955045,1774955035,0,7981298,unclassified,,20 mph,Russell Street,False,True,12.012696164099168,32.1868,1.3435851402052086,"LINESTRING (-3.520348 50.7254908, -3.520311 50.7254742, -3.5202576 50.7254586, -3.5201997 50.7254379)",yes,asphalt,,,,,,,,12.012696164099168,0.2,0.4,0.3,0.9
392680949,392680943,0,34240448,service,,,,False,True,3.942830388519428,32.1868,0.44099411555886087,"LINESTRING (-3.5208289 50.7258047, -3.5208595 50.725775)",no,paved,,,,,,parking_aisle,,3.942830388519428,0.8,0.4,0.3,1.0
392680949,392680936,0,"[34240450, 166002914]",service,,,,False,False,13.167119924385801,32.1868,1.4727040814181247,"LINESTRING (-3.5208289 50.7258047, -3.5207644 50.7258619, -3.5207057 50.7258925)",no,asphalt,,,,,,parking_aisle,,13.167119924385801,0.8,0.4,0.3,0.9
392680949,2758224934,0,166002914,service,,,,False,True,24.772783530160392,32.1868,2.7707638133824246,"LINESTRING (-3.5208289 50.7258047, -3.5209174 50.7258664, -3.5209476 50.7258762, -3.5209776 50.7258703, -3.5210791 50.7257962)",yes,paving_stones,,,,,,parking_aisle,,24.772783530160392,0.2,0.4,0.3,1.1
2758224934,392669537,0,8694659,footway,,,,False,True,11.721213514400095,34.375197396878484,1.2275236754181396,"LINESTRING (-3.5210791 50.7257962, -3.5211475 50.7258285, -3.5212092 50.7258619)",yes,paving_stones,,,,,,,,11.721213514400095,0.2,0.9,0.1,1.1
2758224934,392680949,0,166002914,service,,,,False,False,24.772783530160396,32.1868,2.7707638133824246,"LINESTRING (-3.5210791 50.7257962, -3.5209776 50.7258703, -3.5209476 50.7258762, -3.5209174 50.7258664, -3.5208289 50.7258047)",yes,asphalt,,,,,,parking_aisle,,24.772783530160396,0.2,0.4,0.3,0.9
496075342,62990033,0,8763673,footway,,,,False,False,26.131893664038635,34.375197396878484,2.736706239222404,"LINESTRING (-3.5328237 50.7238136, -3.5325499 50.7239723)",no,paving_stones,,,,,,,,26.131893664038635,0.8,0.9,0.1,1.1
496075342,496075213,0,8763673,footway,,,,False,True,5.038501785141488,34.375197396878484,0.527665520494043,"LINESTRING (-3.5328237 50.7238136, -3.5328796 50.7237853)",yes,paving_stones,,,,,,,,5.038501785141488,0.2,0.9,0.1,1.1
496075342,2109318166,0,"[200494218, 39123589]",footway,,,,False,False,157.01033916482535,34.375197396878484,16.443170186557207,"LINESTRING (-3.5328237 50.7238136, -3.5329667 50.7239109, -3.5332837 50.7241385, -3.5342092 50.7236011, -3.5340178 50.7234671)",no,paving_stones,,,,,,,,157.01033916482535,0.8,0.9,0.1,1.1
496075342,10693280272,0,39123589,footway,,,,False,True,7.849762586019855,34.375197396878484,0.8220795064361613,"LINESTRING (-3.5328237 50.7238136, -3.5327797 50.7237834, -3.5327359 50.7237733)",no,paving_stones,,,,,,,,7.849762586019855,0.8,0.9,0.1,1.1
10693280269,496075756,0,7981287,footway,,,,False,False,22.932195909253995,34.375197396878484,2.4016125440725777,"LINESTRING (-3.5324433 50.7239062, -3.532428 50.723897, -3.532248 50.7237667, -3.5322271 50.723752)",no,paved,,,,,,,,22.932195909253995,0.8,0.9,0.1,1.0
10693280269,62990033,0,7981287,footway,,,,False,True,10.50738993319112,34.375197396878484,1.1004039721652032,"LINESTRING (-3.5324433 50.7239062, -3.5325009 50.7239402, -3.5325499 50.7239723)",no,paving_stones,,,,,,,,10.50738993319112,0.8,0.9,0.1,1.1
10693280269,10693280274,0,"[1149448293, 1149448294, 1149448295]","['steps', 'footway']",,,,False,True,6.228524659185541,34.375197396878484,0.6522926549100804,"LINESTRING (-3.5324433 50.7239062, -3.5324613 50.7238961, -3.5324944 50.7238771, -3.5325102 50.7238696)",no,paving_stones,,,,,,,,6.228524659185541,0.8,0.4,0.3,1.1
10693280272,10693280274,0,39123589,footway,,,,False,False,20.149607915192185,34.375197396878484,2.110201365746307,"LINESTRING (-3.5327359 50.7237733, -3.532599 50.7238628, -3.5325102 50.7238696)",no,paving_stones,,,,,,,,20.149607915192185,0.8,0.9,0.1,1.1
10693280272,496075342,0,39123589,footway,,,,False,False,7.849762586019855,34.375197396878484,0.8220795064361613,"LINESTRING (-3.5327359 50.7237733, -3.5327797 50.7237834, -3.5328237 50.7238136)",no,paving_stones,,,,,,,,7.849762586019855,0.8,0.9,0.1,1.1
10693280272,10693280275,0,39123589,footway,,,,False,True,32.87504859991078,34.375197396878484,3.4428944099801986,"LINESTRING (-3.5327359 50.7237733, -3.5327073 50.7237503, -3.5326718 50.7237244, -3.5325554 50.7236921, -3.5323935 50.7237231, -3.5323385 50.7237509)",no,paving_stones,,,,,,,,32.87504859991078,0.8,0.9,0.1,1.1
10693280274,10693280275,0,39123589,footway,,,,False,False,17.896733614091477,34.375197396878484,1.8742653392466007,"LINESTRING (-3.5325102 50.7238696, -3.5323385 50.7237509)",no,paving_stones,,,,,,,,17.896733614091477,0.8,0.9,0.1,1.1
10693280274,10693280272,0,39123589,footway,,,,False,True,20.149607915192185,34.375197396878484,2.110201365746307,"LINESTRING (-3.5325102 50.7238696, -3.532599 50.7238628, -3.5327359 50.7237733)",no,paving_stones,,,,,,,,20.149607915192185,0.8,0.9,0.1,1.1
10693280274,10693280269,0,"[1149448293, 1149448294, 1149448295]","['steps', 'footway']",,,,False,False,6.228524659185542,34.375197396878484,0.6522926549100805,"LINESTRING (-3.5325102 50.7238696, -3.5324944 50.7238771, -3.5324613 50.7238961, -3.5324433 50.7239062)",no,paving_stones,,,,,,,,6.228524659185542,0.8,0.4,0.3,1.1
84910160,84917846,0,42027866,unclassified,2,20 mph,Pennsylvania Road,False,False,27.52569159526278,32.1868,3.078668576650864,"LINESTRING (-3.5256315 50.7309674, -3.5256722 50.7307212)",no,asphalt,,,,,,,,27.52569159526278,0.8,0.4,0.3,0.9
84910160,9411402302,0,42027866,unclassified,2,20 mph,Pennsylvania Road,False,True,2.3859697409316887,32.1868,0.26686377854754373,"LINESTRING (-3.5256315 50.7309674, -3.5256274 50.7309887)",no,asphalt,,,,,,,,2.3859697409316887,0.8,0.4,0.3,0.9
9411402302,84910160,0,42027866,unclassified,2,20 mph,Pennsylvania Road,False,False,2.3859697409316887,32.1868,0.26686377854754373,"LINESTRING (-3.5256274 50.7309887, -3.5256315 50.7309674)",no,asphalt,,,,,,,,2.3859697409316887,0.8,0.4,0.3,0.9
9411402302,84911462,0,42027866,unclassified,2,20 mph,Pennsylvania Road,False,True,30.57259443053425,32.1868,3.4194558002014275,"LINESTRING (-3.5256274 50.7309887, -3.5256047 50.7311049, -3.5255837 50.7312622)",no,asphalt,,,,,,,,30.57259443053425,0.8,0.4,0.3,0.9
2386412153,9411402296,0,10245271,residential,,20 mph,Hillsborough Avenue,False,False,2.376305468574247,32.1868,0.2657828577822986,"LINESTRING (-3.5251522 50.7306488, -3.5251203 50.7306418)",no,asphalt,,,,,,,,2.376305468574247,0.8,0.6,0.4,0.9
2386412153,2386412150,0,230111829,service,,,,False,True,25.99820713330871,32.1868,2.907823880594261,"LINESTRING (-3.5251522 50.7306488, -3.5250363 50.7308708)",no,asphalt,,,,,,,,25.99820713330871,0.8,0.4,0.3,0.9
2386412153,84917846,0,10245271,residential,,20 mph,Hillsborough Avenue,False,True,37.47624290301165,32.1868,4.191608810159505,"LINESTRING (-3.5251522 50.7306488, -3.5254389 50.7306906, -3.5256722 50.7307212)",no,asphalt,,,,,,,,37.47624290301165,0.8,0.6,0.4,0.9
84911462,9411402302,0,42027866,unclassified,2,20 mph,Pennsylvania Road,False,False,30.57259443053425,32.1868,3.4194558002014275,"LINESTRING (-3.5255837 50.7312622, -3.5256047 50.7311049, -3.5256274 50.7309887)",no,asphalt,,,,,,,,30.57259443053425,0.8,0.4,0.3,0.9
84917446,2752599714,0,1153868466,residential,,20 mph,Oxford Road,False,False,24.550829566163195,32.1868,2.745938907818967,"LINESTRING (-3.5227149 50.7290635, -3.5224895 50.729232)",yes,concrete,,,,,,,,24.550829566163195,0.2,0.6,0.4,0.9
84917446,431231592,0,10245197,pedestrian,,,York Terrace,False,False,38.28587894479371,32.1868,4.282164247494544,"LINESTRING (-3.5227149 50.7290635, -3.5229627 50.7291496, -3.5231821 50.7292394)",yes,asphalt,,,,,,,,38.28587894479371,0.2,0.4,0.3,0.9
84917446,7644003306,0,"[10244810, 1153868467]",residential,,20 mph,Oxford Road,False,True,119.42789499001721,32.1868,13.357662829609096,"LINESTRING (-3.5227149 50.7290635, -3.5230126 50.7288113, -3.5233068 50.728562, -3.5237459 50.7282106)",yes,asphalt,,,,,,,,119.42789499001721,0.2,0.6,0.4,0.9
84915449,2752524222,0,10244913,pedestrian,,,Clarence Place,False,False,68.11115533417872,32.1868,7.618034697548169,"LINESTRING (-3.5238186 50.7297543, -3.5232211 50.729607, -3.5230206 50.7295434, -3.5229258 50.7295192)",no,asphalt,,,,,,,,68.11115533417872,0.8,0.4,0.3,0.9
431231592,431231593,0,221601916,residential,2,,Well Street,False,False,6.90804583606931,32.717351648351645,0.7601154664699903,"LINESTRING (-3.5231821 50.7292394, -3.5232295 50.729185)",yes,paving_stones,,,,,,,,6.90804583606931,0.2,0.6,0.4,1.1
431231592,2752524222,0,221601916,residential,2,,Well Street,False,True,35.96397719013724,32.717351648351645,3.957237103908959,"LINESTRING (-3.5231821 50.7292394, -3.5229258 50.7295192)",yes,asphalt,,,,,,,,35.96397719013724,0.2,0.6,0.4,0.9
431231592,84917446,0,10245197,pedestrian,,,York Terrace,False,True,38.28587894479371,32.1868,4.282164247494544,"LINESTRING (-3.5231821 50.7292394, -3.5229627 50.7291496, -3.5227149 50.7290635)",yes,asphalt,,,,,,,,38.28587894479371,0.2,0.4,0.3,0.9
2752599714,84917446,0,1153868466,residential,,20 mph,Oxford Road,False,True,24.550829566163195,32.1868,2.745938907818967,"LINESTRING (-3.5224895 50.729232, -3.5227149 50.7290635)",yes,asphalt,,,,,,,,24.550829566163195,0.2,0.6,0.4,0.9
2752599714,2752599710,0,270206896,service,,,Oxford Road,False,True,36.880157132168186,32.1868,4.1249383497522425,"LINESTRING (-3.5224895 50.729232, -3.5221316 50.7291053, -3.5221681 50.729037)",yes,asphalt,,,,,,,,36.880157132168186,0.2,0.4,0.3,0.9
2752599710,2752599714,0,270206896,service,,,Oxford Road,False,False,36.880157132168186,32.1868,4.1249383497522425,"LINESTRING (-3.5221681 50.729037, -3.5221316 50.7291053, -3.5224895 50.729232)",yes,asphalt,,,,,,,,36.880157132168186,0.2,0.4,0.3,0.9
431231593,1787924020,0,221601916,residential,2,,Well Street,False,False,30.454898434509698,32.717351648351645,3.3510546801778998,"LINESTRING (-3.5232295 50.729185, -3.5234374 50.7289448)",no,asphalt,,,,,,,,30.454898434509698,0.8,0.6,0.4,0.9
431231593,431231592,0,221601916,residential,2,,Well Street,False,True,6.90804583606931,32.717351648351645,0.7601154664699903,"LINESTRING (-3.5232295 50.729185, -3.5231821 50.7292394)",yes,asphalt,,,,,,,,6.90804583606931,0.2,0.6,0.4,0.9
431231593,8340762915,0,10244742,residential,,,St Sidwell's Avenue,False,True,86.85287133491761,32.717351648351645,9.55671290776545,"LINESTRING (-3.5232295 50.729185, -3.5235427 50.7293001, -3.5241051 50.7295178, -3.5242891 50.7295852)",no,asphalt,,,,,,,,86.85287133491761,0.8,0.6,0.4,0.9
9411402296,2386412153,0,10245271,residential,,20 mph,Hillsborough Avenue,False,True,2.376305468574247,32.1868,0.2657828577822986,"LINESTRING (-3.5251203 50.7306418, -3.5251522 50.7306488)",no,asphalt,,,,,,,,2.376305468574247,0.8,0.6,0.4,0.9
2386412150,2386412153,0,230111829,service,,,,False,False,25.99820713330871,32.1868,2.907823880594261,"LINESTRING (-3.5250363 50.7308708, -3.5251522 50.7306488)",no,asphalt,,,,,,,,25.99820713330871,0.8,0.4,0.3,0.9
99376015,106201159,0,11160537,footway,,,,False,True,15.978809511950207,34.375197396878484,1.6734075321482902,"LINESTRING (-3.5301646 50.7227086, -3.5301639 50.7228523)",no,paving_stones,,,,,,,,15.978809511950207,0.8,0.9,0.1,1.1
10061817910,2420683599,0,233727969,footway,,,Catherine Square,False,False,9.681412058164186,34.375197396878484,1.013902058713879,"LINESTRING (-3.5298852 50.7238466, -3.5299236 50.7238722, -3.5298625 50.7239066)",yes,paving_stones,,,,,,,,9.681412058164186,0.2,0.9,0.1,1.1
10061817910,106201152,0,233727969,footway,,,Catherine Square,False,True,16.223497948266115,34.375197396878484,1.6990329375988273,"LINESTRING (-3.5298852 50.7238466, -3.5297697 50.7237696, -3.5297265 50.7237408)",yes,paving_stones,,,,,,,,16.223497948266115,0.2,0.9,0.1,1.1
10061817910,10061817908,0,"[1098893229, 1098893230]","['steps', 'footway']",,,,False,"[False, True]",9.391143630870268,34.375197396878484,0.9835032125285478,"LINESTRING (-3.5298852 50.7238466, -3.5298538 50.7238626, -3.5297847 50.7239021)",yes,paving_stones,,,,,,,,9.391143630870268,0.2,0.4,0.3,1.1
2402766423,106201152,0,5549991,footway,,,Catherine Street,False,False,11.165328765282103,34.375197396878484,1.1693077159948349,"LINESTRING (-3.5296134 50.7238112, -3.5297265 50.7237408)",yes,paving_stones,,,,,,,,11.165328765282103,0.2,0.9,0.1,1.1
2402766423,2402766417,0,5549991,footway,,,Catherine Street,False,True,8.0603656765423,34.375197396878484,0.8441352670803067,"LINESTRING (-3.5296134 50.7238112, -3.5295283 50.7238597)",yes,paving_stones,,,,,,,,8.0603656765423,0.2,0.9,0.1,1.1
2402766423,2420685076,0,233728085,footway,,,,False,True,18.69046902651614,34.375197396878484,1.9573906069138132,"LINESTRING (-3.5296134 50.7238112, -3.5295681 50.7237839, -3.5295047 50.7237455, -3.5294247 50.723798)",yes,paving_stones,,,,,,,,18.69046902651614,0.2,0.9,0.1,1.1
2420685076,2402766420,0,"[231955298, 231955300]",footway,,,,False,"[False, True]",21.92331714967002,34.375197396878484,2.2959560297966153,"LINESTRING (-3.5294247 50.723798, -3.529343 50.7237513, -3.5292872 50.7237904, -3.5292011 50.7237392)",yes,paving_stones,,,,,,,,21.92331714967002,0.2,0.9,0.1,1.1
2420685076,2402766417,0,"[231955299, 231955300, 231955301]","['steps', 'footway']",,,,False,"[False, True]",10.015046883470385,34.375197396878484,1.0488425234110035,"LINESTRING (-3.5294247 50.723798, -3.5294514 50.7238136, -3.5294544 50.7238153, -3.5294786 50.7238292, -3.5294852 50.7238333, -3.5294878 50.7238346, -3.5295283 50.7238597)",yes,paving_stones,,,,,,,,10.015046883470385,0.2,0.4,0.3,1.1
2420685076,2402766423,0,233728085,footway,,,,False,False,18.690469026516144,34.375197396878484,1.9573906069138136,"LINESTRING (-3.5294247 50.723798, -3.5295047 50.7237455, -3.5295681 50.7237839, -3.5296134 50.7238112)",yes,paving_stones,,,,,,,,18.690469026516144,0.2,0.9,0.1,1.1
10061817908,10061817910,0,"[1098893229, 1098893230]","['steps', 'footway']",,,,False,"[False, True]",9.391143630870268,34.375197396878484,0.9835032125285478,"LINESTRING (-3.5297847 50.7239021, -3.5298538 50.7238626, -3.5298852 50.7238466)",yes,paving_stones,,,,,,,,9.391143630870268,0.2,0.4,0.3,1.1
2420685990,2420667925,0,233725951,footway,,,,False,False,17.547727410353506,34.375197396878484,1.8377150812524232,"LINESTRING (-3.5317894 50.7221371, -3.5318882 50.7220963, -3.5319378 50.7220765, -3.5319999 50.7220526)",yes,asphalt,,,,,,,,17.547727410353506,0.2,0.9,0.1,0.9
174022414,6210838921,0,32023547,secondary,,30 mph,Western Way,False,True,12.11064754753945,48.2802,0.903027145105903,"LINESTRING (-3.5222153 50.7256475, -3.5223592 50.7255878)",yes,asphalt,B3212,,,,,,,12.11064754753945,0.2,0.3,0.7,0.9
174022414,6210838922,0,42737096,secondary,2,30 mph,Western Way,False,False,12.03115038234043,48.2802,0.8970994605744289,"LINESTRING (-3.5222153 50.7256475, -3.5222488 50.7255414)",yes,asphalt,B3212,,,,,,,12.03115038234043,0.2,0.3,0.7,0.9
174022414,760697797,0,822211888,secondary,2,30 mph,Western Way,False,True,28.759864228132557,48.2802,2.144471464933393,"LINESTRING (-3.5222153 50.7256475, -3.5219863 50.7258617)",yes,asphalt,B3212,,,,,,,28.759864228132557,0.2,0.3,0.7,0.9
6210838921,174022414,0,32023547,secondary,,30 mph,Western Way,False,False,12.11064754753945,48.2802,0.903027145105903,"LINESTRING (-3.5223592 50.7255878, -3.5222153 50.7256475)",yes,asphalt,B3212,,,,,,,12.11064754753945,0.2,0.3,0.7,0.9
6210838921,359237293,0,32023547,secondary,,30 mph,Western Way,False,True,10.39736504625717,48.2802,0.7752767007287834,"LINESTRING (-3.5223592 50.7255878, -3.5224632 50.7255214)",yes,asphalt,B3212,,,,,,,10.39736504625717,0.2,0.3,0.7,0.9
6210838921,6210838923,0,663556671,footway,,,,False,False,3.3955102747009103,34.375197396878484,0.355600488567181,"LINESTRING (-3.5223592 50.7255878, -3.5223869 50.7256128)",yes,asphalt,,,,,,,,3.3955102747009103,0.2,0.9,0.1,0.9
6210838921,6210838922,0,663556671,footway,,,,False,True,9.327915546753532,34.375197396878484,0.9768815457438528,"LINESTRING (-3.5223592 50.7255878, -3.5222488 50.7255414)",yes,asphalt,,,,,,,,9.327915546753532,0.2,0.9,0.1,0.9
760697797,174022414,0,822211888,secondary,2,30 mph,Western Way,False,False,28.759864228132557,48.2802,2.144471464933393,"LINESTRING (-3.5219863 50.7258617, -3.5222153 50.7256475)",yes,asphalt,B3212,,,,,,,28.759864228132557,0.2,0.3,0.7,0.9
760697797,760697815,0,822211889,secondary,2,30 mph,Western Way,False,True,18.262699933081198,48.2802,1.3617532603239486,"LINESTRING (-3.5219863 50.7258617, -3.5218214 50.7259885)",yes,asphalt,B3212,,,,,,,18.262699933081198,0.2,0.3,0.7,0.9
760697797,760697815,1,60776790,service,,,,False,False,27.932626117055793,32.1868,3.1241830197907485,"LINESTRING (-3.5219863 50.7258617, -3.521902 50.7258494, -3.5218356 50.7258703, -3.5217671 50.7259185, -3.5217686 50.7259577, -3.5218214 50.7259885)",yes,asphalt,,,,,,,,27.932626117055793,0.2,0.4,0.3,0.9
260755316,2304109924,0,10244285,residential,,20 mph,Thornton Hill,False,True,41.77897268786051,32.1868,4.672856626825216,"LINESTRING (-3.5273621 50.7302712, -3.5270757 50.7299421)",no,asphalt,,7.3,,,,,,41.77897268786051,0.8,0.6,0.4,0.9
260755316,260755343,0,24043873,residential,,,Waverley Avenue,False,False,35.40362424450635,32.717351648351645,3.895579588778976,"LINESTRING (-3.5273621 50.7302712, -3.5278087 50.7301247)",no,asphalt,,,,,,,,35.40362424450635,0.8,0.6,0.4,0.9
260755316,293999778,0,10244285,residential,,20 mph,Thornton Hill,False,False,49.81520165830137,32.1868,5.571685472612529,"LINESTRING (-3.5273621 50.7302712, -3.5274264 50.7303467, -3.5276978 50.7306656)",no,asphalt,,7.3,,,,,,49.81520165830137,0.8,0.6,0.4,0.9
2304110052,2304109924,0,221387019,service,,,,False,False,72.27475810701353,32.1868,8.083721562418406,"LINESTRING (-3.5279797 50.7296338, -3.5270757 50.7299421)",no,asphalt,,,,,,,,72.27475810701353,0.8,0.4,0.3,0.9
260755658,260755507,0,41470942,residential,,20 mph,Howell Road,False,False,31.930600970473574,32.1868,3.5713448834213057,"LINESTRING (-3.5303859 50.7290138, -3.5299378 50.7290586)",yes,asphalt,,,,,,,,31.930600970473574,0.2,0.6,0.4,0.9
260755658,293999789,0,41470942,residential,,20 mph,Howell Road,False,True,26.794430229548755,32.1868,2.996879118967264,"LINESTRING (-3.5303859 50.7290138, -3.5307656 50.7289965)",yes,asphalt,,,,,,,,26.794430229548755,0.2,0.6,0.4,0.9
293999787,2388463439,0,5215957,unclassified,2,20 mph,Blackall Road,False,False,73.87742668663566,32.1868,8.26297538344565,"LINESTRING (-3.5303834 50.728166, -3.5301273 50.7283068, -3.5299011 50.7284186, -3.5295438 50.7285624)",yes,asphalt,,,,,,,,73.87742668663566,0.2,0.4,0.3,0.9
293999787,653302368,0,5215957,unclassified,2,20 mph,Blackall Road,False,True,15.2156083643949,32.1868,1.7018215576516351,"LINESTRING (-3.5303834 50.728166, -3.5304584 50.728101, -3.5305089 50.7280546)",yes,asphalt,,,,,,,,15.2156083643949,0.2,0.4,0.3,0.9
293999787,293999789,0,24044081,pedestrian,,,Prison Lane,False,True,96.18880960515901,32.1868,10.758438694700079,"LINESTRING (-3.5303834 50.728166, -3.5305286 50.7284702, -3.5307656 50.7289965)",yes,asphalt,,,,,,,,96.18880960515901,0.2,0.4,0.3,0.9
208481512,4917711990,0,331669380,residential,,20 mph,Clifton Road,False,True,17.55531010408639,32.1868,1.9635103947801897,"LINESTRING (-3.5200369 50.725569, -3.5198691 50.7256858)",yes,asphalt,,,,,,,,17.55531010408639,0.2,0.6,0.4,0.9
208481512,208481514,0,19880273,footway,,,St Matthews Court,False,False,60.81563637012901,34.375197396878484,6.369019162413463,"LINESTRING (-3.5200369 50.725569, -3.5199776 50.725537, -3.5200017 50.7255217, -3.5198582 50.7254525, -3.5195071 50.7253194, -3.5195343 50.7252802, -3.519475 50.7252335)",yes,asphalt,,,,,,,,60.81563637012901,0.2,0.9,0.1,0.9
208481512,1774955035,0,331669380,residential,,20 mph,Clifton Road,False,False,18.55653831324106,32.1868,2.0754948590002056,"LINESTRING (-3.5200369 50.725569, -3.5201357 50.7254844, -3.5201997 50.7254379)",yes,asphalt,,,,,,,,18.55653831324106,0.2,0.6,0.4,0.9
4917711990,208481512,0,331669380,residential,,20 mph,Clifton Road,False,False,17.55531010408639,32.1868,1.9635103947801897,"LINESTRING (-3.5198691 50.7256858, -3.5200369 50.725569)",yes,asphalt,,,,,,,,17.55531010408639,0.2,0.6,0.4,0.9
208481514,1774954985,0,7981291,residential,,20 mph,Lower Summerlands,False,False,11.396255092312785,32.1868,1.2746379985685445,"LINESTRING (-3.519475 50.7252335, -3.5194135 50.7252341, -3.5193579 50.7252237, -3.5193207 50.7252108)",yes,asphalt,,,,,,,,11.396255092312785,0.2,0.6,0.4,0.9
208481514,208481512,0,19880273,footway,,,St Matthews Court,False,True,60.81563637012901,34.375197396878484,6.369019162413463,"LINESTRING (-3.519475 50.7252335, -3.5195343 50.7252802, -3.5195071 50.7253194, -3.5198582 50.7254525, -3.5200017 50.7255217, -3.5199776 50.725537, -3.5200369 50.725569)",yes,asphalt,,,,,,,,60.81563637012901,0.2,0.9,0.1,0.9
208481514,4913599253,0,411133506,service,,,,False,True,28.429800041705615,32.1868,3.179790477777854,"LINESTRING (-3.519475 50.7252335, -3.5195217 50.7252247, -3.5196382 50.7252205, -3.5197344 50.725218, -3.519874 50.7252351)",yes,paving_stones,,,,,,,,28.429800041705615,0.2,0.4,0.3,1.1
1774955035,1774955045,0,7981298,unclassified,,20 mph,Russell Street,False,False,12.012696164099168,32.1868,1.3435851402052086,"LINESTRING (-3.5201997 50.7254379, -3.5202576 50.7254586, -3.520311 50.7254742, -3.520348 50.7254908)",yes,asphalt,,,,,,,,12.012696164099168,0.2,0.4,0.3,0.9
