osmid,highway,maxspeed,name,oneway,reversed,length,speed_kph,travel_time,geometry,lanes,access,tunnel,ref,junction,service,bridge,access_score,score_band,edge_colour
"[1163066585, 1163066586, 1163066596]",footway,,,False,"[False, True]",74.41,32.18679999999999,8.323,"LINESTRING (-2.59114 51.4635262, -2.591092 51.4635277, -2.5909531 51.4636234, -2.5909011 51.4636592, -2.5909105 51.4636773, -2.590855 51.4637215, -2.5908315 51.4637405, -2.5908184 51.4637558, -2.5908034 51.4637819, -2.5907879 51.4638172, -2.5907816 51.4638483, -2.5907809 51.4638836, -2.5907846 51.4639195, -2.5908007 51.4639761, -2.5907993 51.4639947, -2.5907933 51.4640102, -2.5907779 51.4640252, -2.5907588 51.4640346, -2.5907313 51.4640415, -2.5907051 51.4640432, -2.5906753 51.4640413)",,,building_passage,,,,,0.027659190784588616,0.4,#fee08b
"[1163066620, 93159684, 1163066598]",service,,,False,False,128.6,32.1868,14.383,"LINESTRING (-2.59114 51.4635262, -2.5915827 51.4632212, -2.5914855 51.4631664, -2.5914791 51.4631629, -2.5914664 51.4631573, -2.5914513 51.4631547, -2.5914369 51.4631541, -2.5914206 51.4631562, -2.5914092 51.4631599, -2.5913961 51.4631661, -2.5913867 51.4631712, -2.5912161 51.4632888, -2.5911598 51.4633275, -2.591145 51.4633339, -2.591122 51.4633395, -2.5911002 51.463341, -2.5910776 51.4633393, -2.5910565 51.4633342, -2.5910379 51.4633266, -2.5910233 51.4633161, -2.5910142 51.4633057, -2.591009 51.4632929, -2.591007 51.4632781, -2.5910114 51.4632649, -2.5910206 51.4632526, -2.591034 51.4632423, -2.5912311 51.46311, -2.5912437 51.4631053, -2.5912694 51.4631011)",,,building_passage,,,,yes,0.024751381464468453,0.5,#feffbe
"[93280979, 1163066598]",service,,,False,True,62.92,32.1868,7.038,"LINESTRING (-2.59114 51.4635262, -2.5911315 51.46355, -2.5909915 51.463645, -2.5909673 51.4636632, -2.5908825 51.463734, -2.5908637 51.4637541, -2.59085 51.4637735, -2.5908298 51.4638128, -2.5908221 51.463841, -2.5908205 51.4638713, -2.5908231 51.4638993, -2.5908315 51.4639456, -2.5908577 51.4640252)",,,building_passage,,,,,0.025681548318099164,0.4,#fee08b
1163066626,service,,,False,True,7.78,32.1868,0.87,"LINESTRING (-2.5913046 51.4630347, -2.5912694 51.4631011)",,,,,,,,0.01964619530574584,0.6,#d9ef8b
93114288,service,,,False,False,8.81,32.1868,0.985,"LINESTRING (-2.5913046 51.4630347, -2.5912954 51.4630309, -2.5912135 51.4629796)",,,,,,,,0.023007202706643085,0.5,#feffbe
93114288,service,,,False,True,12.64,32.1868,1.414,"LINESTRING (-2.5913046 51.4630347, -2.5913681 51.4630514, -2.5913852 51.4630536, -2.5913971 51.4630531, -2.5914069 51.4630505, -2.5914645 51.463022)",,,,,,,,0.01964619530574584,0.6,#d9ef8b
1163066626,service,,,False,False,7.78,32.1868,0.87,"LINESTRING (-2.5912694 51.4631011, -2.5913046 51.4630347)",,,,,,,,0.01964619530574584,0.6,#d9ef8b
"[1163066620, 93159684, 1163066598]",service,,,False,True,128.6,32.1868,14.383,"LINESTRING (-2.5912694 51.4631011, -2.5912437 51.4631053, -2.5912311 51.46311, -2.591034 51.4632423, -2.5910206 51.4632526, -2.5910114 51.4632649, -2.591007 51.4632781, -2.591009 51.4632929, -2.5910142 51.4633057, -2.5910233 51.4633161, -2.5910379 51.4633266, -2.5910565 51.4633342, -2.5910776 51.4633393, -2.5911002 51.463341, -2.591122 51.4633395, -2.591145 51.4633339, -2.5911598 51.4633275, -2.5912161 51.4632888, -2.5913867 51.4631712, -2.5913961 51.4631661, -2.5914092 51.4631599, -2.5914206 51.4631562, -2.5914369 51.4631541, -2.5914513 51.4631547, -2.5914664 51.4631573, -2.5914791 51.4631629, -2.5914855 51.4631664, -2.5915827 51.4632212, -2.59114 51.4635262)",,,building_passage,,,,yes,0.02475138146446845,0.5,#feffbe
"[1163066624, 1163066625, 1163066626, 1163066600, 1163066621, 1163066622, 1163066623]",service,,,False,True,73.26,32.1868,8.193,"LINESTRING (-2.5912694 51.4631011, -2.5912858 51.4631178, -2.5913041 51.4631324, -2.5913204 51.4631425, -2.5913363 51.46315, -2.5913552 51.4631552, -2.5913747 51.4631572, -2.5913891 51.463157, -2.5914174 51.4631547, -2.5914372 51.463152, -2.5914516 51.4631526, -2.5914667 51.4631552, -2.5914818 51.4631608, -2.5914894 51.4631655, -2.5915356 51.4631915, -2.5915851 51.463221, -2.5915646 51.4632355, -2.5914154 51.4633381, -2.5913656 51.4633722, -2.5912162 51.4634755, -2.5911673 51.4635103, -2.5911432 51.4635269)",,,,,,,,0.024830205361009855,0.5,#feffbe
1163066616,footway,,,False,False,9.2,32.18679999999999,1.029,"LINESTRING (-2.5914516 51.4630695, -2.5915407 51.4630081)",,,,,,,,0.018095504093018175,0.6,#d9ef8b
"[1163115983, 1163115984, 1163115985, 1163066616, 1163066617, 1163066618, 1163066619]","['footway', 'steps']",,,False,"[False, True]",69.53,32.18679999999999,7.777,"LINESTRING (-2.5914516 51.4630695, -2.5914138 51.4630955, -2.5914201 51.463099, -2.5914407 51.4631106, -2.5915099 51.4631496, -2.5915199 51.4631552, -2.5915268 51.4631504, -2.5920461 51.4627927, -2.5920595 51.4627835)",,,building_passage,,,,,0.019814326427280093,0.6,#d9ef8b
"[1163115980, 1163115981, 1163115982]",footway,,,False,"[False, True]",53.49,32.18679999999999,5.983,"LINESTRING (-2.5914516 51.4630695, -2.5914614 51.4630749, -2.5914732 51.4630815, -2.5919375 51.4627593, -2.5919694 51.4627368)",,,building_passage,,,,,0.01797014279783332,0.6,#d9ef8b
1163066615,footway,,,False,False,0.36,32.18679999999999,0.04,"LINESTRING (-2.5919694 51.4627368, -2.591974 51.4627353)",,,,,,,,0.017478845693177248,0.6,#d9ef8b
1163066615,footway,,,False,True,18.39,32.18679999999999,2.057,"LINESTRING (-2.5919694 51.4627368, -2.5919591 51.46274, -2.5917163 51.4627863)",,,,,,,,0.02138060970615756,0.5,#feffbe
"[1163115980, 1163115981, 1163115982]",footway,,,False,"[False, True]",53.49,32.18679999999999,5.983,"LINESTRING (-2.5919694 51.4627368, -2.5919375 51.4627593, -2.5914732 51.4630815, -2.5914614 51.4630749, -2.5914516 51.4630695)",,,building_passage,,,,,0.017970142797833325,0.6,#d9ef8b
93114294,footway,,,False,False,8.45,32.18679999999999,0.946,"LINESTRING (-2.5920595 51.4627835, -2.59215 51.4628345)",,,,,,,,0.015315080079202594,0.7,#a5d86a
93114294,footway,,,False,True,7.99,32.18679999999999,0.893,"LINESTRING (-2.5920595 51.4627835, -2.591974 51.4627353)",,,,,,,,0.01742436126589437,0.6,#d9ef8b
"[1163115983, 1163115984, 1163115985, 1163066616, 1163066617, 1163066618, 1163066619]","['footway', 'steps']",,,False,"[False, True]",69.53,32.18679999999999,7.777,"LINESTRING (-2.5920595 51.4627835, -2.5920461 51.4627927, -2.5915268 51.4631504, -2.5915199 51.4631552, -2.5915099 51.4631496, -2.5914407 51.4631106, -2.5914201 51.463099, -2.5914138 51.4630955, -2.5914516 51.4630695)",,,building_passage,,,,,0.019814326427280093,0.6,#d9ef8b
"[1163066588, 1163066589, 1163066590, 1163066591]",footway,,,False,"[False, True]",68.88,32.18679999999999,7.704,"LINESTRING (-2.5911432 51.4635269, -2.5911365 51.4635528, -2.5909976 51.4636485, -2.5909702 51.4636674, -2.5909663 51.4636734, -2.590966 51.4636793, -2.5910055 51.4637579, -2.5910165 51.4637798, -2.591022 51.4637937, -2.5910235 51.4638121, -2.5910186 51.4638414, -2.5910018 51.4638915, -2.5909841 51.4639231, -2.590964 51.4639523, -2.5909244 51.4640002, -2.5909187 51.4640156, -2.590919 51.46403, -2.5909277 51.4640427, -2.590943 51.4640559, -2.5909611 51.4640629, -2.5909837 51.464068)",,,building_passage,,,,yes,0.021048863753983505,0.5,#feffbe
"[1163066624, 1163066625, 1163066626, 1163066600, 1163066621, 1163066622, 1163066623]",service,,,False,False,73.26,32.1868,8.193,"LINESTRING (-2.5911432 51.4635269, -2.5911673 51.4635103, -2.5912162 51.4634755, -2.5913656 51.4633722, -2.5914154 51.4633381, -2.5915646 51.4632355, -2.5915851 51.463221, -2.5915356 51.4631915, -2.5914894 51.4631655, -2.5914818 51.4631608, -2.5914667 51.4631552, -2.5914516 51.4631526, -2.5914372 51.463152, -2.5914174 51.4631547, -2.5913891 51.463157, -2.5913747 51.4631572, -2.5913552 51.4631552, -2.5913363 51.46315, -2.5913204 51.4631425, -2.5913041 51.4631324, -2.5912858 51.4631178, -2.5912694 51.4631011)",,,,,,,,0.024830205361009862,0.5,#feffbe
"[1163066600, 1163066597, 93280990, 1163066599]",service,,,False,True,64.4,32.1868,7.203,"LINESTRING (-2.5911432 51.4635269, -2.5911028 51.4635338, -2.590964 51.4636295, -2.5909462 51.4636418, -2.5909383 51.463649, -2.5909326 51.4636576, -2.5909274 51.4636681, -2.5909272 51.4636797, -2.5909316 51.4636929, -2.5909679 51.4637651, -2.590979 51.4637881, -2.5909811 51.4637992, -2.5909804 51.4638165, -2.5909774 51.4638387, -2.5909636 51.4638861, -2.5909479 51.4639197, -2.5909338 51.4639415, -2.5908935 51.4639899, -2.5908577 51.4640252)",,,building_passage,,,,yes,0.021460338253901902,0.5,#feffbe
1173237852,service,,,False,True,19.83,32.1868,2.217,"LINESTRING (-2.5823434 51.4608789, -2.5825209 51.4607865, -2.5825685 51.4607695)",,,,,,,,0.008725070579952759,0.8,#66bd63
1173237852,service,,,False,True,0.57,32.1868,0.063,"LINESTRING (-2.5825685 51.4607695, -2.5825756 51.460767)",,,,,,,,0.007663632443665173,0.8,#66bd63
1173237853,footway,,,False,False,5.33,32.18679999999999,0.596,"LINESTRING (-2.5825685 51.4607695, -2.5825333 51.4607269)",,,,,,,,0.007784713687387944,0.8,#66bd63
1173237852,service,,,False,False,19.83,32.1868,2.217,"LINESTRING (-2.5825685 51.4607695, -2.5825209 51.4607865, -2.5823434 51.4608789)",,,,,,,,0.008725070579952759,0.8,#66bd63
1173237853,footway,,,False,True,5.33,32.18679999999999,0.596,"LINESTRING (-2.5825333 51.4607269, -2.5825685 51.4607695)",,,,,,,,0.007784713687387944,0.8,#66bd63
1173237855,service,,,False,False,23.51,32.1868,2.63,"LINESTRING (-2.5828583 51.4609087, -2.5827203 51.4607155)",,,,,,parking_aisle,,0.007066628506260863,0.8,#66bd63
1173237852,service,,,False,False,11.55,32.1868,1.291,"LINESTRING (-2.5827203 51.4607155, -2.5825756 51.460767)",,,,,,,,0.007633738522555663,0.8,#66bd63
1173237852,service,,,False,True,18.12,32.1868,2.026,"LINESTRING (-2.5827203 51.4607155, -2.5829474 51.4606347)",,,,,,,,0.007066628506260863,0.8,#66bd63
1173237855,service,,,False,True,23.51,32.1868,2.63,"LINESTRING (-2.5827203 51.4607155, -2.5828583 51.4609087)",,,,,,parking_aisle,,0.007066628506260863,0.8,#66bd63
1173237856,footway,,,False,True,11.05,32.18679999999999,1.236,"LINESTRING (-2.5824401 51.4606142, -2.5823967 51.4605657, -2.5824556 51.4605417)",,,,,,,,0.008171820987998577,0.8,#66bd63
22988932,trunk_link,30 mph,Bond Street South,False,False,29.22,48.2802,2.179,"LINESTRING (-2.5847833 51.4573054, -2.5847624 51.4573597, -2.5847312 51.4574137, -2.5846117 51.4575434)",3,,,A420,,,,0.01099891798971596,0.7,#a5d86a
22988932,trunk_link,30 mph,Bond Street South,False,True,34.65,48.2802,2.584,"LINESTRING (-2.5847833 51.4573054, -2.5848035 51.4572545, -2.5848053 51.4572374, -2.5848077 51.4572064, -2.5848086 51.457195, -2.5848056 51.4571534, -2.5848005 51.4571183, -2.5847876 51.4570846, -2.584744 51.4570008)",3,,,A420,,,,0.00841161479350949,0.8,#66bd63
"[1413912961, 1413912964, 1413912965]",footway,,,False,False,18.93,32.18679999999999,2.118,"LINESTRING (-2.5847833 51.4573054, -2.5847071 51.4572956, -2.5846855 51.4572929, -2.5846836 51.4572309, -2.5846451 51.4572306, -2.5846097 51.4572303)",,,,,,,,0.008621784721038838,0.8,#66bd63
"[1413912965, 42878901]",footway,,,False,True,12.77,32.18679999999999,1.428,"LINESTRING (-2.5847833 51.4573054, -2.5848584 51.4573151, -2.5849638 51.4573287)",,,,,,,,0.00841161479350949,0.8,#66bd63
519404173,service,,Dale Street,False,False,16.22,32.1868,1.815,"LINESTRING (-2.5829545 51.4598065, -2.5829623 51.4598109, -2.5829874 51.4598213, -2.5830162 51.4598272, -2.5830558 51.4598286, -2.5830954 51.4598259, -2.5831765 51.459813)",3,,,,,,,0.007183283281520106,0.8,#66bd63
519404173,service,,Dale Street,False,True,34.39,32.1868,3.847,"LINESTRING (-2.5829545 51.4598065, -2.5829243 51.4597831, -2.5826779 51.4595498)",3,,,,,,,0.008629550061655233,0.8,#66bd63
"[1413912979, 1413912980, 1413912981]",footway,,,False,False,11.34,32.18679999999999,1.268,"LINESTRING (-2.5829545 51.4598065, -2.5829153 51.4598319, -2.5828951 51.4598449, -2.582871 51.4598444, -2.5828171 51.4598432)",,,,,,,,0.00716542027515956,0.8,#66bd63
"[108234586, 1413912981]",footway,,,False,True,60.25,32.18679999999999,6.739,"LINESTRING (-2.5829545 51.4598065, -2.5830026 51.4597753, -2.5830639 51.4597645, -2.5835586 51.4595629, -2.5836283 51.4595175, -2.5836486 51.4594928)",,,,,,,,0.009246303018829035,0.8,#66bd63
24239164,unclassified,,River Street,False,True,1.11,32.33444587155963,0.123,"LINESTRING (-2.5816737 51.458761, -2.581683 51.4587529)",,,,,,,,0.010001525823644808,0.8,#66bd63
24239164,unclassified,,River Street,False,False,24.73,32.33444587155963,2.754,"LINESTRING (-2.5816737 51.458761, -2.5816621 51.4587711, -2.5814781 51.4589303, -2.5814651 51.4589415)",,,,,,,,0.009908642151907749,0.8,#66bd63
1267998936,service,,,False,True,21.01,32.1868,2.35,"LINESTRING (-2.5816737 51.458761, -2.5815395 51.4586923, -2.5814394 51.458641)",,,,,,driveway,,0.009908642151907749,0.8,#66bd63
1267998936,service,,,False,False,21.01,32.1868,2.35,"LINESTRING (-2.5814394 51.458641, -2.5815395 51.4586923, -2.5816737 51.458761)",,,,,,driveway,,0.009908642151907749,0.8,#66bd63
1326368872,pedestrian,,Merchant Street,False,True,2.71,32.1868,0.303,"LINESTRING (-2.5885701 51.4570006, -2.5885866 51.4570227)",,,,,,,,0.008184153032886863,0.8,#66bd63
627040444,pedestrian,,Philadelphia Street,False,False,48.0,32.1868,5.369,"LINESTRING (-2.5885701 51.4570006, -2.5884024 51.4570099, -2.5880769 51.4570188, -2.5880631 51.4569914, -2.5879118 51.4570036)",,,,,,,,0.008108677812534451,0.8,#66bd63
"[1326368872, 665168406]","['footway', 'pedestrian']",,Merchant Street,False,False,50.31,32.18679999999999,5.627,"LINESTRING (-2.5885701 51.4570006, -2.5884732 51.4568708, -2.5882868 51.4566552, -2.5882767 51.4566173, -2.5882945 51.4565938)",,,,,,,,0.008108677812534451,0.8,#66bd63
627040447,pedestrian,,Merchant Street,False,True,49.61,32.1868,5.549,"LINESTRING (-2.5887635 51.4572966, -2.588913 51.4574876, -2.5890827 51.457696)",,,,,,,,0.008993186340398132,0.8,#66bd63
1326368873,pedestrian,,Merchant Street,False,False,17.99,32.1868,2.012,"LINESTRING (-2.5887635 51.4572966, -2.5888162 51.4572819, -2.5887529 51.4571939, -2.5887099 51.4572059)",,,,,,,,0.0090452139715187,0.8,#66bd63
1326368873,pedestrian,,Merchant Street,False,True,20.6,32.1868,2.304,"LINESTRING (-2.5887635 51.4572966, -2.5887033 51.4573134, -2.5886401 51.4572253, -2.5887099 51.4572059)",,,,,,,,0.008731404098640073,0.8,#66bd63
85621228,pedestrian,,Broadmead,False,False,75.42,32.1868,8.435,"LINESTRING (-2.5890827 51.457696, -2.5887152 51.4578152, -2.5884303 51.4578706, -2.5882204 51.4579216, -2.5880806 51.4579563)",,,,,,,,0.008984443262449675,0.8,#66bd63
85621228,pedestrian,,Broadmead,False,True,35.6,32.1868,3.982,"LINESTRING (-2.5890827 51.457696, -2.5894207 51.4575881, -2.5895424 51.457553)",,,,,,,,0.013210662078280568,0.7,#a5d86a
627040447,pedestrian,,Merchant Street,False,False,49.61,32.1868,5.549,"LINESTRING (-2.5890827 51.457696, -2.588913 51.4574876, -2.5887635 51.4572966)",,,,,,,,0.008993186340398132,0.8,#66bd63
627040447,pedestrian,,Merchant Street,False,True,107.41,32.1868,12.013,"LINESTRING (-2.5890827 51.457696, -2.5892043 51.4579497, -2.58953 51.458326, -2.5896846 51.4584968, -2.5897481 51.4585635)",,,,,,,,0.03305821455097533,0.3,#fdad60
42899133,primary,30 mph,Lamb Street,False,False,24.12,48.2802,1.799,"LINESTRING (-2.5799275 51.4577197, -2.5798391 51.4577878, -2.5796998 51.4578837)",2,,,A420,,,,0.010591569230172144,0.8,#66bd63
42899133,primary,30 mph,Lamb Street,False,True,36.58,48.2802,2.728,"LINESTRING (-2.5799275 51.4577197, -2.5800779 51.4575823, -2.5802176 51.4574449)",2,,,A420,,,,0.01172184363965488,0.7,#a5d86a
1297793664,service,,,False,True,35.57,32.1868,3.978,"LINESTRING (-2.5799275 51.4577197, -2.5798625 51.4576844, -2.5796568 51.4575702, -2.5795183 51.4576086)",,,,,,,,0.014177625809895103,0.7,#a5d86a
1297793664,service,,,False,False,35.57,32.1868,3.978,"LINESTRING (-2.5795183 51.4576086, -2.5796568 51.4575702, -2.5798625 51.4576844, -2.5799275 51.4577197)",,,,,,,,0.014177625809895103,0.7,#a5d86a
"[1323594154, 1323594155]",footway,,,False,True,12.54,32.18679999999999,1.403,"LINESTRING (-2.5895923 51.4637217, -2.5896586 51.4637254, -2.5897726 51.4637318)",,,building_passage,,,,,0.08279844655905134,0.0,#a50026
204097421,primary,20 mph,Stokes Croft,False,True,55.25,32.1868,6.179,"LINESTRING (-2.5897726 51.4637318, -2.5898705 51.4632387)",2,,,A38,,,,0.10365532617822948,0.0,#a50026
"[204097421, 396598742]",primary,20 mph,Stokes Croft,False,False,29.06,32.1868,3.25,"LINESTRING (-2.5897726 51.4637318, -2.5897597 51.4637967, -2.5897435 51.4639924)","['3', '2']",,,A38,,,,0.09290074506836617,0.0,#a50026
"[1323594154, 1323594155]",footway,,,False,False,12.54,32.18679999999999,1.403,"LINESTRING (-2.5897726 51.4637318, -2.5896586 51.4637254, -2.5895923 51.4637217)",,,building_passage,,,,,0.08279844655905134,0.0,#a50026
85621228,pedestrian,,Broadmead,False,False,35.6,32.1868,3.982,"LINESTRING (-2.5895424 51.457553, -2.5894207 51.4575881, -2.5890827 51.457696)",,,,,,,,0.013210662078280568,0.7,#a5d86a
1323620722,pedestrian,,Broadmead,False,False,23.64,32.1868,2.644,"LINESTRING (-2.5895424 51.457553, -2.5895144 51.4575152, -2.5896997 51.457462, -2.5897292 51.4575018)",,,,,,,,0.016340919596495532,0.6,#d9ef8b
1323620722,pedestrian,,Broadmead,False,True,23.66,32.1868,2.646,"LINESTRING (-2.5895424 51.457553, -2.589572 51.4575929, -2.5897572 51.4575397, -2.5897292 51.4575018)",,,,,,,,0.016217103853803108,0.6,#d9ef8b
1323620722,pedestrian,,Broadmead,False,False,23.66,32.1868,2.646,"LINESTRING (-2.5897292 51.4575018, -2.5897572 51.4575397, -2.589572 51.4575929, -2.5895424 51.457553)",,,,,,,,0.016217103853803108,0.6,#d9ef8b
1323620722,pedestrian,,Broadmead,False,True,23.64,32.1868,2.644,"LINESTRING (-2.5897292 51.4575018, -2.5896997 51.457462, -2.5895144 51.4575152, -2.5895424 51.457553)",,,,,,,,0.016340919596495532,0.6,#d9ef8b
1326365446,pedestrian,,Broadmead,False,True,25.33,32.1868,2.833,"LINESTRING (-2.5897292 51.4575018, -2.5899017 51.457452, -2.5900574 51.4574016)",,,,,,,,0.027344796685697583,0.4,#fee08b
1326365446,pedestrian,,Broadmead,False,False,7.38,32.1868,0.825,"LINESTRING (-2.5901519 51.457371, -2.5900574 51.4574016)",,,,,,,,0.03411290275859105,0.3,#fdad60
1326365447,pedestrian,,Broadmead,False,False,23.53,32.1868,2.632,"LINESTRING (-2.5901519 51.457371, -2.5901243 51.4573337, -2.5903098 51.4572804, -2.5903389 51.4573197)",,,,,,,,0.06919710038202584,0.0,#a50026
1326365447,pedestrian,,Broadmead,False,True,23.81,32.1868,2.663,"LINESTRING (-2.5901519 51.457371, -2.5901818 51.4574114, -2.5903674 51.4573581, -2.5903389 51.4573197)",,,,,,,,0.06167381578072142,0.0,#a50026
1323620723,pedestrian,,Broadmead,False,True,47.28,32.1868,5.288,"LINESTRING (-2.5903389 51.4573197, -2.590956 51.4571382)",,,,,,,,0.11674319681577064,0.0,#a50026
1326365447,pedestrian,,Broadmead,False,False,23.81,32.1868,2.663,"LINESTRING (-2.5903389 51.4573197, -2.5903674 51.4573581, -2.5901818 51.4574114, -2.5901519 51.457371)",,,,,,,,0.06167381578072142,0.0,#a50026
1326365447,pedestrian,,Broadmead,False,True,23.53,32.1868,2.632,"LINESTRING (-2.5903389 51.4573197, -2.5903098 51.4572804, -2.5901243 51.4573337, -2.5901519 51.457371)",,,,,,,,0.06919710038202584,0.0,#a50026
1326368872,pedestrian,,Merchant Street,False,False,3.43,32.1868,0.384,"LINESTRING (-2.5887099 51.4572059, -2.5886888 51.457178)",,,,,,,,0.008639472258510627,0.8,#66bd63
1326368873,pedestrian,,Merchant Street,False,False,20.6,32.1868,2.304,"LINESTRING (-2.5887099 51.4572059, -2.5886401 51.4572253, -2.5887033 51.4573134, -2.5887635 51.4572966)",,,,,,,,0.008731404098640073,0.8,#66bd63
1326368873,pedestrian,,Merchant Street,False,True,17.99,32.1868,2.012,"LINESTRING (-2.5887099 51.4572059, -2.5887529 51.4571939, -2.5888162 51.4572819, -2.5887635 51.4572966)",,,,,,,,0.0090452139715187,0.8,#66bd63
1347126809,footway,,,False,False,11.51,32.18679999999999,1.287,"LINESTRING (-2.5805213 51.4572616, -2.5804246 51.4572884, -2.5803653 51.4572951)",,,,,,,,0.011615291325398435,0.7,#a5d86a
1347126810,footway,,,False,False,2.58,32.18679999999999,0.289,"LINESTRING (-2.5805213 51.4572616, -2.5805269 51.4572689, -2.5805373 51.4572826)",,,,,,,,0.01054502053075736,0.8,#66bd63
"[1347126810, 1347126811]",footway,,,False,True,22.31,32.18679999999999,2.496,"LINESTRING (-2.5805213 51.4572616, -2.5805071 51.4572429, -2.580502 51.4572357, -2.5804939 51.4572244, -2.5805608 51.4571348, -2.5805824 51.4571157, -2.5806339 51.4570962)",,,,,,,,0.010918270360658159,0.7,#a5d86a
824590056,unclassified,,Saint Matthias Park,False,False,24.91,32.33444587155963,2.773,"LINESTRING (-2.5805373 51.4572826, -2.5805056 51.4572909, -2.580242 51.4574095)",,,,,,,,0.01183792396279245,0.7,#a5d86a
"[824590056, 1347126807]",unclassified,,Saint Matthias Park,False,True,13.24,32.33444587155963,1.474,"LINESTRING (-2.5805373 51.4572826, -2.5805994 51.4572662, -2.5807172 51.4572429)",,,,,,,,0.010336673579148036,0.8,#66bd63
