y,x,street_count,highway,ref,junction,railway,geometry
51.4875442,-2.5818282,3,,,,,POINT (-2.5818282 51.4875442)
51.487203,-2.581803,3,,,,,POINT (-2.581803 51.487203)
51.4873186,-2.5815806,3,,,,,POINT (-2.5815806 51.4873186)
51.4871098,-2.5813456,3,,,,,POINT (-2.5813456 51.4871098)
51.487212,-2.581178,1,,,,,POINT (-2.581178 51.487212)
51.4869705,-2.5811894,3,,,,,POINT (-2.5811894 51.4869705)
51.4869534,-2.5816974,1,,,,,POINT (-2.5816974 51.4869534)
51.4886933,-2.5827541,3,,,,,POINT (-2.5827541 51.4886933)
51.488126,-2.5835818,3,,,,,POINT (-2.5835818 51.488126)
51.4491879,-2.5823125,3,,,,,POINT (-2.5823125 51.4491879)
51.4573421,-2.5933904,3,crossing,,,,POINT (-2.5933904 51.4573421)
51.4572896,-2.5933274,3,,,,,POINT (-2.5933274 51.4572896)
51.4145453,-2.5598285,3,,,,,POINT (-2.5598285 51.4145453)
51.4623339,-2.5711433,3,,,,,POINT (-2.5711433 51.4623339)
51.4624684,-2.5713722,3,,,,,POINT (-2.5713722 51.4624684)
51.4664149,-2.5359908,3,,,,,POINT (-2.5359908 51.4664149)
51.4550916,-2.5467495,3,,,,,POINT (-2.5467495 51.4550916)
51.4461661,-2.5900609,3,,,,,POINT (-2.5900609 51.4461661)
51.4464788,-2.5894327,3,,,,,POINT (-2.5894327 51.4464788)
51.4464782,-2.5891047,3,,,,,POINT (-2.5891047 51.4464782)
51.4466289,-2.588898,1,,,,,POINT (-2.588898 51.4466289)
51.4464811,-2.5888841,3,,,,,POINT (-2.5888841 51.4464811)
51.4466999,-2.588313,4,,,,,POINT (-2.588313 51.4466999)
51.4469923,-2.5890558,3,,,,,POINT (-2.5890558 51.4469923)
51.4469066,-2.5888426,3,,,,,POINT (-2.5888426 51.4469066)
51.4469905,-2.589155,4,,,,,POINT (-2.589155 51.4469905)
51.4464774,-2.5893632,3,,,,,POINT (-2.5893632 51.4464774)
51.4464815,-2.5888526,3,,,,,POINT (-2.5888526 51.4464815)
51.4555639,-2.584233,1,,,,,POINT (-2.584233 51.4555639)
51.4557458,-2.5849861,3,crossing,,,,POINT (-2.5849861 51.4557458)
51.4557253,-2.5851389,3,,,,,POINT (-2.5851389 51.4557253)
51.4561519,-2.5853612,3,,,,,POINT (-2.5853612 51.4561519)
51.4555212,-2.5848419,1,,,,,POINT (-2.5848419 51.4555212)
51.4554964,-2.5850725,4,,,,,POINT (-2.5850725 51.4554964)
51.4549735,-2.5852543,3,,,,,POINT (-2.5852543 51.4549735)
51.4567117,-2.58573,3,,,,,POINT (-2.58573 51.4567117)
51.4569404,-2.5859043,3,,,,,POINT (-2.5859043 51.4569404)
51.4569616,-2.5860048,3,,,,,POINT (-2.5860048 51.4569616)
51.4570222,-2.5860511,4,crossing,,,,POINT (-2.5860511 51.4570222)
51.4541947,-2.5856611,3,,,,,POINT (-2.5856611 51.4541947)
51.454461,-2.5857618,1,,,,,POINT (-2.5857618 51.454461)
51.4542834,-2.5849496,3,,,,,POINT (-2.5849496 51.4542834)
51.4543501,-2.5850451,3,,,,,POINT (-2.5850451 51.4543501)
51.454904,-2.5852678,3,,,,,POINT (-2.5852678 51.454904)
51.4567872,-2.5787509,3,,,,,POINT (-2.5787509 51.4567872)
51.4594534,-2.5837122,1,,,,,POINT (-2.5837122 51.4594534)
51.4531675,-2.5906492,3,crossing,,,,POINT (-2.5906492 51.4531675)
51.4577963,-2.5922107,1,,,,,POINT (-2.5922107 51.4577963)
51.4577616,-2.5922227,3,crossing,,,,POINT (-2.5922227 51.4577616)
51.4580293,-2.5928549,3,,,,,POINT (-2.5928549 51.4580293)
51.4579663,-2.5930962,3,,,,,POINT (-2.5930962 51.4579663)
51.4579858,-2.5930237,4,crossing,,,,POINT (-2.5930237 51.4579858)
51.4579742,-2.5932477,3,crossing,,,,POINT (-2.5932477 51.4579742)
51.4579005,-2.5930269,3,crossing,,,,POINT (-2.5930269 51.4579005)
51.4441066,-2.6143903,1,,,,,POINT (-2.6143903 51.4441066)
51.4974089,-2.5676,3,,,,,POINT (-2.5676 51.4974089)
51.4967054,-2.5677697,3,,,,,POINT (-2.5677697 51.4967054)
51.497476,-2.5677893,1,,,,,POINT (-2.5677893 51.497476)
51.4966576,-2.5680285,1,,,,,POINT (-2.5680285 51.4966576)
51.453971,-2.5721506,3,,,,,POINT (-2.5721506 51.453971)
51.4552037,-2.5726277,1,,,,,POINT (-2.5726277 51.4552037)
51.4483363,-2.6122539,3,,,,,POINT (-2.6122539 51.4483363)
51.4522744,-2.5863224,3,,,,,POINT (-2.5863224 51.4522744)
51.4542185,-2.5879926,3,,,,,POINT (-2.5879926 51.4542185)
51.4543253,-2.587755,3,,,,,POINT (-2.587755 51.4543253)
51.4515195,-2.5816181,3,,,,,POINT (-2.5816181 51.4515195)
51.4502333,-2.5837007,3,,,,,POINT (-2.5837007 51.4502333)
51.4518847,-2.5844646,4,,,,,POINT (-2.5844646 51.4518847)
51.45458,-2.5837433,1,,,,,POINT (-2.5837433 51.45458)
51.4511621,-2.5848865,3,,,,,POINT (-2.5848865 51.4511621)
51.4592728,-2.5921619,1,,,,,POINT (-2.5921619 51.4592728)
51.4596497,-2.592397,3,,,,,POINT (-2.592397 51.4596497)
51.4594273,-2.592355,1,,,,,POINT (-2.592355 51.4594273)
51.4587758,-2.5936045,3,,,,,POINT (-2.5936045 51.4587758)
51.4596566,-2.5924924,3,,,,,POINT (-2.5924924 51.4596566)
51.4510086,-2.5995881,1,,,,,POINT (-2.5995881 51.4510086)
51.4907305,-2.5677454,3,,,,,POINT (-2.5677454 51.4907305)
51.4924577,-2.5682052,1,,,,,POINT (-2.5682052 51.4924577)
51.4912337,-2.5685677,3,,,,,POINT (-2.5685677 51.4912337)
51.491297,-2.5691924,1,,,,,POINT (-2.5691924 51.491297)
51.494141,-2.5597572,3,,,,,POINT (-2.5597572 51.494141)
51.494243,-2.5602761,1,,,,,POINT (-2.5602761 51.494243)
51.4569739,-2.584829,4,crossing,,,,POINT (-2.584829 51.4569739)
51.4562113,-2.5843325,4,crossing,,,,POINT (-2.5843325 51.4562113)
51.4562371,-2.5935,4,,,,,POINT (-2.5935 51.4562371)
51.4561733,-2.5937128,3,,,,,POINT (-2.5937128 51.4561733)
51.4706733,-2.5938567,3,,,,,POINT (-2.5938567 51.4706733)
51.4706622,-2.5939246,1,,,,,POINT (-2.5939246 51.4706622)
51.4536513,-2.5611488,3,,,,,POINT (-2.5611488 51.4536513)
51.4363426,-2.5892535,4,crossing,,,,POINT (-2.5892535 51.4363426)
51.4368659,-2.5864316,1,,,,,POINT (-2.5864316 51.4368659)
51.4367002,-2.5866854,1,,,,,POINT (-2.5866854 51.4367002)
51.432909,-2.6122456,3,,,,,POINT (-2.6122456 51.432909)
51.4322971,-2.6066445,3,,,,,POINT (-2.6066445 51.4322971)
51.4323308,-2.6065768,4,crossing,,,,POINT (-2.6065768 51.4323308)
51.4320858,-2.6063959,3,,,,,POINT (-2.6063959 51.4320858)
51.4320847,-2.6060541,4,crossing,,,,POINT (-2.6060541 51.4320847)
51.4501617,-2.6155125,1,,,,,POINT (-2.6155125 51.4501617)
51.4408018,-2.6034433,1,,,,,POINT (-2.6034433 51.4408018)
51.4404468,-2.6030309,3,,,,,POINT (-2.6030309 51.4404468)
51.4418689,-2.5894997,1,,,,,POINT (-2.5894997 51.4418689)
51.4417734,-2.5897486,1,,,,,POINT (-2.5897486 51.4417734)
51.4420298,-2.5895337,3,,,,,POINT (-2.5895337 51.4420298)
51.4418087,-2.5897839,3,,,,,POINT (-2.5897839 51.4418087)
51.453888,-2.5664538,1,,,,,POINT (-2.5664538 51.453888)
51.4491534,-2.5814467,4,,,,,POINT (-2.5814467 51.4491534)
51.4486016,-2.584147,1,,,,,POINT (-2.584147 51.4486016)
51.4489489,-2.5845784,1,,,,,POINT (-2.5845784 51.4489489)
51.4487537,-2.5835735,1,,,,,POINT (-2.5835735 51.4487537)
51.4486953,-2.5836977,3,,,,,POINT (-2.5836977 51.4486953)
51.4488979,-2.5840677,3,,,,,POINT (-2.5840677 51.4488979)
51.4489398,-2.5841349,4,,,,,POINT (-2.5841349 51.4489398)
51.450181,-2.582594,1,,,,,POINT (-2.582594 51.450181)
51.4500411,-2.5852165,3,,,,,POINT (-2.5852165 51.4500411)
51.4469551,-2.5836539,1,crossing,,,,POINT (-2.5836539 51.4469551)
51.4482857,-2.5835467,1,,,,,POINT (-2.5835467 51.4482857)
51.4479243,-2.5829388,1,,,,,POINT (-2.5829388 51.4479243)
51.4532478,-2.5908332,3,,,,,POINT (-2.5908332 51.4532478)
51.4444075,-2.5786724,3,,,,,POINT (-2.5786724 51.4444075)
51.4443384,-2.5784255,3,,,,,POINT (-2.5784255 51.4443384)
51.4514656,-2.58957,3,,,,,POINT (-2.58957 51.4514656)
51.4950916,-2.5595028,3,,,,,POINT (-2.5595028 51.4950916)
51.4937829,-2.5581634,1,,,,,POINT (-2.5581634 51.4937829)
51.4909186,-2.5658319,3,,,,,POINT (-2.5658319 51.4909186)
51.4909301,-2.5663439,3,,,,,POINT (-2.5663439 51.4909301)
51.4906729,-2.5663284,1,,,,,POINT (-2.5663284 51.4906729)
51.4916818,-2.5918106,3,,,,,POINT (-2.5918106 51.4916818)
51.4911937,-2.5925952,3,,,,,POINT (-2.5925952 51.4911937)
51.4399928,-2.5999341,1,,,,,POINT (-2.5999341 51.4399928)
51.4400648,-2.6001756,3,,,,,POINT (-2.6001756 51.4400648)
51.4548729,-2.5914262,3,,,,,POINT (-2.5914262 51.4548729)
51.4548331,-2.5914814,3,,,,,POINT (-2.5914814 51.4548331)
51.4553144,-2.5903378,3,,,,,POINT (-2.5903378 51.4553144)
51.4554567,-2.5898261,3,,,,,POINT (-2.5898261 51.4554567)
51.4556006,-2.5899285,1,,,,,POINT (-2.5899285 51.4556006)
51.4584174,-2.5812133,3,,,,,POINT (-2.5812133 51.4584174)
51.458443,-2.5812617,1,,,,,POINT (-2.5812617 51.458443)
51.4594564,-2.5779886,3,,,,,POINT (-2.5779886 51.4594564)
51.4592039,-2.57739,1,,,,,POINT (-2.57739 51.4592039)
51.4590533,-2.5771741,3,,,,,POINT (-2.5771741 51.4590533)
51.4591116,-2.5772179,1,,,,,POINT (-2.5772179 51.4591116)
51.4597393,-2.5775046,3,,,,,POINT (-2.5775046 51.4597393)
51.4652071,-2.5726916,1,,,,,POINT (-2.5726916 51.4652071)
51.465302,-2.5722264,3,,,,,POINT (-2.5722264 51.465302)
51.471107,-2.5650021,3,,,,,POINT (-2.5650021 51.471107)
51.4708927,-2.5650951,1,,,,,POINT (-2.5650951 51.4708927)
51.45903,-2.5758968,1,,,,,POINT (-2.5758968 51.45903)
51.4593469,-2.5762843,3,,,,,POINT (-2.5762843 51.4593469)
51.4541014,-2.5676782,1,,,,,POINT (-2.5676782 51.4541014)
51.4541851,-2.5674923,3,,,,,POINT (-2.5674923 51.4541851)
51.4579365,-2.5615041,3,,,,,POINT (-2.5615041 51.4579365)
51.4576726,-2.5613703,1,,,,,POINT (-2.5613703 51.4576726)
51.4579133,-2.5618883,3,,,,,POINT (-2.5618883 51.4579133)
51.4573961,-2.5615451,1,,,,,POINT (-2.5615451 51.4573961)
51.4609012,-2.5622386,3,,,,,POINT (-2.5622386 51.4609012)
51.4608462,-2.5622125,1,,,,,POINT (-2.5622125 51.4608462)
51.4621108,-2.5628211,3,,,,,POINT (-2.5628211 51.4621108)
51.4618946,-2.5625033,1,,,,,POINT (-2.5625033 51.4618946)
51.4411756,-2.5941695,1,,,,,POINT (-2.5941695 51.4411756)
51.4414822,-2.5944654,3,,,,,POINT (-2.5944654 51.4414822)
51.441002,-2.5940609,3,,,,,POINT (-2.5940609 51.441002)
51.4413089,-2.5931526,3,,,,,POINT (-2.5931526 51.4413089)
51.4417635,-2.5942604,3,,,,,POINT (-2.5942604 51.4417635)
51.4418748,-2.5953356,3,,,,,POINT (-2.5953356 51.4418748)
51.4430888,-2.6162929,3,,,,,POINT (-2.6162929 51.4430888)
51.4840507,-2.5601439,3,,,,,POINT (-2.5601439 51.4840507)
51.4830655,-2.5631061,3,,,,,POINT (-2.5631061 51.4830655)
51.4838404,-2.5620172,3,,,,,POINT (-2.5620172 51.4838404)
51.4177943,-2.5386426,3,,,,,POINT (-2.5386426 51.4177943)
51.4178448,-2.5389395,4,,,,,POINT (-2.5389395 51.4178448)
51.4172866,-2.5389603,3,,,,,POINT (-2.5389603 51.4172866)
51.4174233,-2.5396828,3,,,,,POINT (-2.5396828 51.4174233)
51.4148619,-2.5540664,3,,,,,POINT (-2.5540664 51.4148619)
51.4557256,-2.5993632,4,crossing,,,,POINT (-2.5993632 51.4557256)
51.4547707,-2.5711526,1,,,,,POINT (-2.5711526 51.4547707)
51.454333,-2.5706375,3,,,,,POINT (-2.5706375 51.454333)
51.4543372,-2.5705002,1,,,,,POINT (-2.5705002 51.4543372)
51.4542895,-2.5707427,1,,,,,POINT (-2.5707427 51.4542895)
51.4546356,-2.5710258,1,,,,,POINT (-2.5710258 51.4546356)
51.454298,-2.5706031,3,,,,,POINT (-2.5706031 51.454298)
51.4551993,-2.570693,3,,,,,POINT (-2.570693 51.4551993)
51.4546619,-2.5709602,3,,,,,POINT (-2.5709602 51.4546619)
51.4547919,-2.5710877,3,,,,,POINT (-2.5710877 51.4547919)
51.455155,-2.5706326,1,,,,,POINT (-2.5706326 51.455155)
51.454706,-2.573106,3,,,,,POINT (-2.573106 51.454706)
51.453745,-2.5736308,1,,,,,POINT (-2.5736308 51.453745)
51.4538728,-2.5731866,3,,,,,POINT (-2.5731866 51.4538728)
51.4546747,-2.5731914,1,,,,,POINT (-2.5731914 51.4546747)
51.4543863,-2.5730045,1,,,,,POINT (-2.5730045 51.4543863)
51.4537052,-2.5735849,3,,,,,POINT (-2.5735849 51.4537052)
51.4544318,-2.5728693,3,,,,,POINT (-2.5728693 51.4544318)
51.4539155,-2.5732378,1,,,,,POINT (-2.5732378 51.4539155)
51.497334,-2.5916222,1,,,,,POINT (-2.5916222 51.497334)
51.4972022,-2.5916529,3,,,,,POINT (-2.5916529 51.4972022)
51.4975838,-2.5917246,1,,,,,POINT (-2.5917246 51.4975838)
51.4579118,-2.5966509,3,crossing,,,,POINT (-2.5966509 51.4579118)
51.4590513,-2.5954981,1,,,,,POINT (-2.5954981 51.4590513)
51.4589952,-2.5953936,1,,,,,POINT (-2.5953936 51.4589952)
51.4499662,-2.5968379,3,,,,,POINT (-2.5968379 51.4499662)
51.449392,-2.5969827,3,,,,,POINT (-2.5969827 51.449392)
51.4499698,-2.5968784,3,,,,,POINT (-2.5968784 51.4499698)
51.4504281,-2.5967492,4,crossing,,,,POINT (-2.5967492 51.4504281)
51.4515011,-2.5964197,4,,,,,POINT (-2.5964197 51.4515011)
51.4513846,-2.5964166,3,,,,,POINT (-2.5964166 51.4513846)
51.4509235,-2.5966372,3,,,,,POINT (-2.5966372 51.4509235)
51.4508661,-2.5966519,4,crossing,,,,POINT (-2.5966519 51.4508661)
51.4524812,-2.584553,3,,,,,POINT (-2.584553 51.4524812)
51.4270982,-2.6172025,3,,,,,POINT (-2.6172025 51.4270982)
51.4276092,-2.6189646,3,,,,,POINT (-2.6189646 51.4276092)
51.4267923,-2.6236862,3,,,,,POINT (-2.6236862 51.4267923)
51.4268696,-2.6225078,3,,,,,POINT (-2.6225078 51.4268696)
51.4261871,-2.6219454,3,,,,,POINT (-2.6219454 51.4261871)
51.4268565,-2.622556,3,,,,,POINT (-2.622556 51.4268565)
51.427542,-2.6190632,3,,,,,POINT (-2.6190632 51.427542)
51.4267979,-2.618774,3,,,,,POINT (-2.618774 51.4267979)
51.4267685,-2.6247408,3,,,,,POINT (-2.6247408 51.4267685)
51.4264664,-2.625204,1,,,,,POINT (-2.625204 51.4264664)
51.4237382,-2.6210591,4,,,,,POINT (-2.6210591 51.4237382)
51.4236983,-2.6207235,4,,,,,POINT (-2.6207235 51.4236983)
51.4230422,-2.6201587,1,,,,,POINT (-2.6201587 51.4230422)
51.423672,-2.6236416,3,,,,,POINT (-2.6236416 51.423672)
51.4234934,-2.6235289,4,,,,,POINT (-2.6235289 51.4234934)
51.4232491,-2.6232691,3,,,,,POINT (-2.6232691 51.4232491)
51.4231618,-2.6240048,3,,,,,POINT (-2.6240048 51.4231618)
51.4232387,-2.6237405,1,,,,,POINT (-2.6237405 51.4232387)
51.4229783,-2.6238533,3,,,,,POINT (-2.6238533 51.4229783)
51.4230937,-2.6236789,3,,,,,POINT (-2.6236789 51.4230937)
51.4230342,-2.6236296,1,,,,,POINT (-2.6236296 51.4230342)
51.4232742,-2.6233216,3,,,,,POINT (-2.6233216 51.4232742)
51.4229076,-2.6216797,3,,,,,POINT (-2.6216797 51.4229076)
51.4257922,-2.6216734,1,,,,,POINT (-2.6216734 51.4257922)
51.4260182,-2.6213784,3,,,,,POINT (-2.6213784 51.4260182)
51.4441714,-2.6264443,3,,,,,POINT (-2.6264443 51.4441714)
51.444501,-2.6261918,1,,,,,POINT (-2.6261918 51.444501)
51.4522604,-2.5749266,3,,,,,POINT (-2.5749266 51.4522604)
51.4521952,-2.5745785,3,,,,,POINT (-2.5745785 51.4521952)
51.4524072,-2.5742392,3,,,,,POINT (-2.5742392 51.4524072)
51.4523781,-2.5732018,3,,,,,POINT (-2.5732018 51.4523781)
51.4524862,-2.5733121,3,,,,,POINT (-2.5733121 51.4524862)
51.4483181,-2.5968162,3,,,,,POINT (-2.5968162 51.4483181)
51.4483995,-2.5968071,3,,,,,POINT (-2.5968071 51.4483995)
51.4490594,-2.5969265,3,,,,,POINT (-2.5969265 51.4490594)
51.4490633,-2.5970191,3,,,,,POINT (-2.5970191 51.4490633)
51.4412331,-2.5942188,1,,,,,POINT (-2.5942188 51.4412331)
51.4512879,-2.5907685,3,,,,,POINT (-2.5907685 51.4512879)
51.4512523,-2.5909616,3,,,,,POINT (-2.5909616 51.4512523)
51.4513082,-2.5907786,3,,,,,POINT (-2.5907786 51.4513082)
51.4513631,-2.5904729,3,,,,,POINT (-2.5904729 51.4513631)
51.451206,-2.5907992,1,,,,,POINT (-2.5907992 51.451206)
51.4513242,-2.5909973,1,,,,,POINT (-2.5909973 51.4513242)
51.4511988,-2.5912098,3,,,,,POINT (-2.5912098 51.4511988)
51.4557621,-2.599407,1,,,,,POINT (-2.599407 51.4557621)
51.4630662,-2.5566085,1,,,,,POINT (-2.5566085 51.4630662)
51.4426454,-2.5938917,3,,,,,POINT (-2.5938917 51.4426454)
51.4426649,-2.5939438,1,,,,,POINT (-2.5939438 51.4426649)
51.4548175,-2.5975258,1,,,,,POINT (-2.5975258 51.4548175)
51.4538987,-2.5978583,1,,,,,POINT (-2.5978583 51.4538987)
51.4541099,-2.597701,3,crossing,,,,POINT (-2.597701 51.4541099)
51.4557266,-2.5801225,3,,,,,POINT (-2.5801225 51.4557266)
51.4559563,-2.5794303,3,,,,,POINT (-2.5794303 51.4559563)
51.4563818,-2.5886353,3,,,,,POINT (-2.5886353 51.4563818)
51.4571382,-2.590956,3,,,,,POINT (-2.590956 51.4571382)
51.4574016,-2.5900574,3,,,,,POINT (-2.5900574 51.4574016)
51.4569265,-2.5891472,3,,,,,POINT (-2.5891472 51.4569265)
51.457178,-2.5886888,3,,,,,POINT (-2.5886888 51.457178)
51.4570227,-2.5885866,3,,,,,POINT (-2.5885866 51.4570227)
51.4565608,-2.5901118,3,,,,,POINT (-2.5901118 51.4565608)
51.4566016,-2.5903073,3,,,,,POINT (-2.5903073 51.4566016)
51.4617756,-2.6094867,1,,,,,POINT (-2.6094867 51.4617756)
51.4617969,-2.6095061,3,,,,,POINT (-2.6095061 51.4617969)
51.4618866,-2.6090568,1,,,,,POINT (-2.6090568 51.4618866)
51.4619061,-2.6090707,3,,,,,POINT (-2.6090707 51.4619061)
51.4699738,-2.5567531,1,,,,,POINT (-2.5567531 51.4699738)
51.4676354,-2.5531201,1,,,,,POINT (-2.5531201 51.4676354)
51.4682803,-2.5540897,3,,,,,POINT (-2.5540897 51.4682803)
51.4706506,-2.5479929,3,,,,,POINT (-2.5479929 51.4706506)
51.4191497,-2.6289352,1,,,,,POINT (-2.6289352 51.4191497)
51.419222,-2.6279834,1,,,,,POINT (-2.6279834 51.419222)
51.4157895,-2.6272485,1,,,,,POINT (-2.6272485 51.4157895)
51.415881,-2.6271079,1,,,,,POINT (-2.6271079 51.415881)
51.4175095,-2.6290435,3,,,,,POINT (-2.6290435 51.4175095)
51.4175122,-2.629187,1,,,,,POINT (-2.629187 51.4175122)
51.415612,-2.6170399,3,,,,,POINT (-2.6170399 51.415612)
51.4157256,-2.6169936,3,,,,,POINT (-2.6169936 51.4157256)
51.4159748,-2.6168921,1,,,,,POINT (-2.6168921 51.4159748)
51.4158687,-2.6167134,1,,,,,POINT (-2.6167134 51.4158687)
51.4189599,-2.6217231,3,,,,,POINT (-2.6217231 51.4189599)
51.4478126,-2.6227838,1,,,,,POINT (-2.6227838 51.4478126)
51.4488411,-2.6207538,3,,,,,POINT (-2.6207538 51.4488411)
51.4487439,-2.6202089,3,,,,,POINT (-2.6202089 51.4487439)
51.4487789,-2.6201909,3,,,,,POINT (-2.6201909 51.4487789)
51.4490139,-2.6221308,1,,,,,POINT (-2.6221308 51.4490139)
51.449176,-2.6207579,3,,,,,POINT (-2.6207579 51.449176)
51.4732221,-2.5516727,3,,,,,POINT (-2.5516727 51.4732221)
51.474002,-2.5561827,3,,,,,POINT (-2.5561827 51.474002)
51.4738663,-2.5533949,3,,,,,POINT (-2.5533949 51.4738663)
51.4772305,-2.5599571,3,,,,,POINT (-2.5599571 51.4772305)
51.4234839,-2.6296131,1,,,,,POINT (-2.6296131 51.4234839)
51.4230291,-2.6287766,3,,,,,POINT (-2.6287766 51.4230291)
51.4227596,-2.6293076,3,,,,,POINT (-2.6293076 51.4227596)
51.4225546,-2.6295222,4,,,,,POINT (-2.6295222 51.4225546)
51.4229712,-2.6290198,3,,,,,POINT (-2.6290198 51.4229712)
51.4230918,-2.629242,1,,,,,POINT (-2.629242 51.4230918)
51.4228842,-2.6295405,1,,,,,POINT (-2.6295405 51.4228842)
51.4223055,-2.6299156,1,,,,,POINT (-2.6299156 51.4223055)
51.4227129,-2.6297894,3,,,,,POINT (-2.6297894 51.4227129)
51.4222046,-2.6304997,3,,,,,POINT (-2.6304997 51.4222046)
51.422606,-2.6299389,3,,,,,POINT (-2.6299389 51.422606)
51.4226673,-2.6300578,1,,,,,POINT (-2.6300578 51.4226673)
51.4223892,-2.6302417,3,,,,,POINT (-2.6302417 51.4223892)
51.4224528,-2.6303647,1,,,,,POINT (-2.6303647 51.4224528)
51.4234377,-2.6298016,1,,,,,POINT (-2.6298016 51.4234377)
51.4234507,-2.6291494,4,,,,,POINT (-2.6291494 51.4234507)
51.4232356,-2.6287694,1,,,,,POINT (-2.6287694 51.4232356)
51.4230797,-2.6288722,4,,,,,POINT (-2.6288722 51.4230797)
51.4701284,-2.5566687,1,,,,,POINT (-2.5566687 51.4701284)
51.4703877,-2.5555948,3,,,,,POINT (-2.5555948 51.4703877)
51.4706803,-2.5560029,3,,,,,POINT (-2.5560029 51.4706803)
51.4697233,-2.5510311,3,,,,,POINT (-2.5510311 51.4697233)
51.4696423,-2.5514571,3,,,,,POINT (-2.5514571 51.4696423)
51.469179,-2.5507306,3,,,,,POINT (-2.5507306 51.469179)
51.4693281,-2.5504786,3,,,,,POINT (-2.5504786 51.4693281)
51.469259,-2.5505957,4,,,,,POINT (-2.5505957 51.469259)
51.4691089,-2.5508505,3,,,,,POINT (-2.5508505 51.4691089)
51.4695169,-2.5507782,4,,,,,POINT (-2.5507782 51.4695169)
51.4693639,-2.5510263,4,,,,,POINT (-2.5510263 51.4693639)
51.4694465,-2.5508923,4,,,,,POINT (-2.5508923 51.4694465)
51.469291,-2.5511444,4,,,,,POINT (-2.5511444 51.469291)
51.4692138,-2.5512697,4,,,,,POINT (-2.5512697 51.4692138)
51.4691349,-2.5513977,4,,,,,POINT (-2.5513977 51.4691349)
51.4690584,-2.5515218,4,,,,,POINT (-2.5515218 51.4690584)
51.4689742,-2.5516583,4,,,,,POINT (-2.5516583 51.4689742)
51.4688918,-2.5517919,4,,,,,POINT (-2.5517919 51.4688918)
51.468268,-2.5528034,4,,,,,POINT (-2.5528034 51.468268)
51.4681918,-2.5529269,4,,,,,POINT (-2.5529269 51.4681918)
51.469177,-2.5529691,3,,,,,POINT (-2.5529691 51.469177)
51.4703413,-2.5545017,1,,,,,POINT (-2.5545017 51.4703413)
51.4706951,-2.5542604,3,,,,,POINT (-2.5542604 51.4706951)
51.5038265,-2.602882,4,crossing,,,,POINT (-2.602882 51.5038265)
51.5030094,-2.6032979,3,,,,,POINT (-2.6032979 51.5030094)
51.5028014,-2.6037654,3,,,,,POINT (-2.6037654 51.5028014)
51.5033894,-2.6021703,3,,,,,POINT (-2.6021703 51.5033894)
51.5035379,-2.6026591,3,,,,,POINT (-2.6026591 51.5035379)
51.5032535,-2.6023865,4,crossing,,,,POINT (-2.6023865 51.5032535)
51.5033053,-2.6024521,4,,,,,POINT (-2.6024521 51.5033053)
51.5037655,-2.6028308,3,,,,,POINT (-2.6028308 51.5037655)
51.5033637,-2.6029406,1,,,,,POINT (-2.6029406 51.5033637)
51.5034281,-2.6021605,3,,,,,POINT (-2.6021605 51.5034281)
51.5036405,-2.6023483,3,,,,,POINT (-2.6023483 51.5036405)
51.5038581,-2.6025565,3,,,,,POINT (-2.6025565 51.5038581)
51.502966,-2.6021436,4,crossing,,,,POINT (-2.6021436 51.502966)
51.5030912,-2.6020758,4,crossing,,,,POINT (-2.6020758 51.5030912)
51.5030601,-2.602158,3,,,,,POINT (-2.602158 51.5030601)
51.5030158,-2.6021907,3,,,,,POINT (-2.6021907 51.5030158)
51.5029304,-2.6019194,4,crossing,,,,POINT (-2.6019194 51.5029304)
51.5030722,-2.6018367,4,crossing,,,,POINT (-2.6018367 51.5030722)
51.5033592,-2.6021759,1,,,,,POINT (-2.6021759 51.5033592)
51.5031434,-2.6018199,1,,,,,POINT (-2.6018199 51.5031434)
51.5031229,-2.6018829,3,,,,,POINT (-2.6018829 51.5031229)
51.5031246,-2.6019902,3,,,,,POINT (-2.6019902 51.5031246)
51.5031661,-2.6020269,1,,,,,POINT (-2.6020269 51.5031661)
51.5039402,-2.6028007,6,,,,,POINT (-2.6028007 51.5039402)
51.4752463,-2.561472,4,,,,,POINT (-2.561472 51.4752463)
51.4754234,-2.5609514,3,,,,,POINT (-2.5609514 51.4754234)
51.4751403,-2.5626782,4,crossing,,,,POINT (-2.5626782 51.4751403)
51.4751296,-2.561715,3,,,,,POINT (-2.561715 51.4751296)
51.475391,-2.5610262,3,,,,,POINT (-2.5610262 51.475391)
51.4750238,-2.562746,4,crossing,,,,POINT (-2.562746 51.4750238)
51.4738908,-2.5608663,1,,,,,POINT (-2.5608663 51.4738908)
51.4749723,-2.5628181,3,,,,,POINT (-2.5628181 51.4749723)
51.432864,-2.6190685,3,,,,,POINT (-2.6190685 51.432864)
51.4499821,-2.5854858,1,,,,,POINT (-2.5854858 51.4499821)
51.4497715,-2.5855021,3,,,,,POINT (-2.5855021 51.4497715)
51.449637,-2.5851993,1,,,,,POINT (-2.5851993 51.449637)
51.449297,-2.5859416,1,,,,,POINT (-2.5859416 51.449297)
51.4495893,-2.5855845,3,,,,,POINT (-2.5855845 51.4495893)
51.4131638,-2.561957,3,,,,,POINT (-2.561957 51.4131638)
51.4131399,-2.5618182,1,,,,,POINT (-2.5618182 51.4131399)
51.4857588,-2.5766802,3,,,,,POINT (-2.5766802 51.4857588)
