,u,v,key,distance,lighting,greenery,pollution,surface_quality
1122,2433764834,2433764742,0,11.046318406790931,0.8,0.9,0.1,0.1
1123,2433764834,2433764639,0,47.479732547946014,0.8,0.9,0.1,0.1
1124,2433764671,2433764742,0,15.496319905969704,0.8,0.9,0.1,0.1
1125,2433764671,2433764880,0,83.11336253153658,0.8,0.9,0.1,0.1
1126,2433764671,2433764639,0,51.50156806157139,0.8,0.9,0.1,0.1
1127,2515293881,262442695,0,16.831893647385353,0.8,0.9,0.1,0.3
1128,2515293881,262442694,0,18.52448230892557,0.8,0.9,0.1,0.3
1129,2515293881,6047257804,0,88.34216335100228,0.8,0.9,0.1,0.3
1130,2515293876,2515293875,0,9.64022301904878,0.8,0.9,0.1,0.3
1131,2515293876,262442698,0,11.111330750647811,0.8,0.9,0.1,0.3
1132,2515293876,262442694,0,61.18285598650587,0.8,0.9,0.1,0.3
1133,262442695,2515293881,0,16.831893647385353,0.8,0.9,0.1,0.3
1134,262442695,2515293875,0,30.520116054521505,0.8,0.9,0.1,0.3
1135,262442695,262442706,0,16.743764575072124,0.8,0.9,0.1,0.3
1136,6047257804,6047257804,0,7.549884232312094,0.8,0.9,0.1,0.3
1137,6047257804,6047257804,1,7.549884232312093,0.8,0.9,0.1,0.3
1138,6047257804,2515293881,0,88.34216335100228,0.8,0.9,0.1,0.3
1139,2515293875,262442698,0,11.483110440234432,0.8,0.9,0.1,0.3
1140,2515293875,262442695,0,30.520116054521505,0.8,0.9,0.1,0.3
1141,2515293875,2515293876,0,9.64022301904878,0.8,0.9,0.1,0.3
1142,262442698,262442706,0,70.2251839972669,0.8,0.9,0.1,0.3
1143,262442698,2515293875,0,11.483110440234432,0.8,0.9,0.1,0.3
1144,262442698,2515293876,0,11.111330750647811,0.8,0.9,0.1,0.3
1145,282238482,10681863998,0,27.855022641829116,0.8,0.6,0.4,0.1
1146,282238482,282238484,0,107.41966200856103,0.8,0.6,0.4,0.1
1147,282238482,2433764912,0,31.88741633836745,0.8,0.9,0.1,0.1
1148,835468055,2433764623,0,43.02748770450487,0.8,0.6,0.4,0.1
1149,835468055,835468057,0,37.31999247646744,0.8,0.4,0.3,0.1
1150,835468055,282238484,0,61.45349412333963,0.8,0.4,0.3,0.1
1151,10681863998,364165239,0,64.79828025979114,0.8,0.6,0.4,0.1
1152,10681863998,282238482,0,27.855022641829116,0.8,0.6,0.4,0.1
1153,10681863998,10681863994,0,28.590683586830103,0.8,0.4,0.3,0.1
1154,2433764912,282238482,0,31.88741633836745,0.8,0.9,0.1,0.1
1155,2433764912,2433764766,0,28.618698221803434,0.8,0.9,0.1,0.1
1156,2433764912,2433744240,0,90.82361949771817,0.8,0.9,0.1,0.1
1157,10681863994,10681863998,0,28.590683586830103,0.8,0.4,0.3,0.1
1158,2433764766,2433764834,0,1.7639237626078903,0.8,0.9,0.1,0.1
1159,2433764766,2433764912,0,28.618698221803434,0.8,0.9,0.1,0.1
1160,2433764766,2433764880,0,7.70972211074789,0.8,0.9,0.1,0.1
1161,2433744240,859323047,0,19.774216248427255,0.8,0.4,0.3,0.1
1162,2433744240,5438534268,0,34.82092523121401,0.8,0.4,0.3,0.1
1163,2433744240,2433764912,0,90.82361949771817,0.8,0.9,0.1,0.1
1164,2433764623,835468055,0,43.02748770450487,0.8,0.6,0.4,0.1
1165,2433764623,859323020,0,29.54155659597386,0.8,0.6,0.4,0.1
1166,2433764623,2433764891,0,17.35442360860062,0.8,0.9,0.1,0.1
1167,835468057,2433764693,0,22.340787568909395,0.8,0.6,0.4,0.1
1168,835468057,2433764756,0,12.371172996180459,0.8,0.4,0.3,0.1
1169,835468057,835468055,0,37.31999247646744,0.8,0.4,0.3,0.1
1170,283348229,283348168,0,56.66816616022893,0.8,0.4,0.3,0.1
1171,283348229,859323256,0,7.509207998278176,0.8,0.4,0.3,0.1
1172,283348229,283348164,0,117.67878708460879,0.8,0.6,0.4,0.1
1173,859323097,2433764759,0,59.35868503892104,0.8,0.9,0.1,0.1
1174,859323097,859323256,0,36.82442308200679,0.8,0.9,0.1,0.1
1175,859323097,835468054,0,21.228573826194733,0.8,0.9,0.1,0.1
1176,283348168,283348229,0,56.66816616022893,0.8,0.4,0.3,0.1
1177,283348168,3980721934,0,36.89577578558549,0.8,0.4,0.3,0.1
1178,283348168,6327865039,0,36.84153513730322,0.8,0.6,0.4,0.1
1179,3980721934,283348168,0,36.89577578558549,0.8,0.4,0.3,0.1
1180,3980721934,13191500421,0,5.0780781357255655,0.8,0.9,0.1,0.1
1181,3980721934,13191500418,0,34.46423739425564,0.8,0.4,0.3,0.1
1182,6327865039,283348168,0,36.84153513730322,0.8,0.6,0.4,0.1
1183,6327865039,6327865047,0,19.296969579853116,0.8,0.6,0.4,0.1
1184,6327865039,6327865036,0,12.509015851195949,0.8,0.9,0.1,0.1
1185,13191500421,3980721934,0,5.0780781357255655,0.8,0.9,0.1,0.1
1186,13191500421,13191500422,0,2.6679105620438244,0.8,0.4,0.3,0.1
1187,13191500421,13191500416,0,16.08785455860505,0.8,0.9,0.1,0.1
1188,13191500418,13191500416,0,26.495697857873452,0.8,0.9,0.1,0.1
1189,13191500418,3980721934,0,34.46423739425564,0.8,0.4,0.3,0.1
1190,6327865047,6327865039,0,19.296969579853116,0.8,0.6,0.4,0.1
1191,6327865047,6327865044,0,9.896711452579511,0.8,0.4,0.3,0.1
1192,6327865036,6327865039,0,12.50901585119595,0.8,0.9,0.1,0.1
1193,3860908599,5750157404,0,26.962588499278752,0.8,0.9,0.1,0.3
1194,3860908599,3860908593,0,45.22209987328304,0.8,0.9,0.1,0.3
1195,3860908599,1280853184,0,35.90553165678419,0.2,0.9,0.1,0.3
1196,1280853191,1280853180,0,13.59585020684415,0.8,0.9,0.1,0.3
1197,1280853191,5750157404,0,24.1779376130943,0.8,0.9,0.1,0.3
1198,1280853191,1280853184,0,14.97090979707404,0.2,0.4,0.3,0.3
1199,287226495,3332266271,0,8.247266841351841,0.8,0.3,0.7,0.1
1200,287226495,3332266263,0,4.712395449552413,0.2,0.6,0.4,0.1
1201,287226495,1247826786,0,18.250097665202556,0.8,0.3,0.7,0.1
1202,287226495,3696173720,0,59.20560174300669,0.8,0.3,0.7,0.1
1203,3332266270,3332266263,0,7.81981808234279,0.2,0.9,0.1,0.1
1204,3332266270,3332266271,0,4.944406795722346,0.2,0.9,0.1,0.1
1205,3332266270,1281318363,0,68.54678066374187,0.2,0.9,0.1,0.1
1206,1280853181,1247826811,0,5.831428366171796,0.2,0.4,0.3,0.1
1207,1280853181,1247826786,0,3.2579238948908658,0.2,0.4,0.3,0.1
1208,1280853181,3332266263,0,18.281528941939087,0.2,0.9,0.1,0.1
1209,1280853181,1280853180,0,40.94826173515107,0.2,0.9,0.1,0.3
1210,287226485,287226581,0,121.20826750100753,0.2,0.6,0.4,0.1
1211,287226485,1079986909,0,36.641315810985894,0.2,0.4,0.3,0.1
1212,287226485,859323071,0,21.14333964111244,0.2,0.4,0.3,0.1
1213,1079986909,6111856718,0,1.1979599954697262,0.2,0.4,0.3,0.1
1214,1079986909,287226485,0,36.641315810985894,0.2,0.4,0.3,0.1
1215,1079986909,4795736877,0,136.0422098712396,0.2,0.4,0.3,0.1
1216,859323071,859323223,0,102.98675752117053,0.8,0.4,0.3,0.1
1217,859323071,5240224498,0,23.093528833564342,0.8,0.4,0.3,0.1
1218,859323071,287226485,0,21.14333964111244,0.2,0.4,0.3,0.1
1219,6111856718,6111856716,0,2.8690427554774307,0.2,0.4,0.3,0.1
1220,6111856718,1079986909,0,1.1979599954697262,0.2,0.4,0.3,0.1
1221,6111856718,6111856710,0,8.074995708346755,0.2,0.4,0.3,0.1
1222,5240224498,364165254,0,20.51864377956385,0.8,0.4,0.3,0.1
1223,5240224498,859323071,0,23.093528833564342,0.8,0.4,0.3,0.1
1224,5240224498,5240224497,0,8.929281107760634,0.8,0.4,0.3,0.1
1225,1247826786,1280853181,0,3.2579238948908658,0.2,0.4,0.3,0.1
1226,1247826786,287226495,0,18.250097665202556,0.8,0.3,0.7,0.1
1227,1247826786,1280853193,0,40.66313662774567,0.8,0.3,0.7,0.1
1228,1280853193,1247826786,0,40.66313662774567,0.8,0.3,0.7,0.1
1229,1280853193,1280853180,0,5.895890543701346,0.8,0.9,0.1,0.3
1230,1280853193,3696173720,0,8.581555735456487,0.8,0.9,0.1,0.1
1231,5240224479,364165254,0,44.132684326128164,0.8,0.6,0.4,0.1
1232,5240224479,859323162,0,10.973283248718671,0.8,0.6,0.4,0.1
1233,5240224479,5240224480,0,7.37357436940522,0.8,0.6,0.4,0.1
1234,287226633,374166815,0,72.53163610803604,0.2,0.6,0.4,0.1
1235,287226633,287226719,0,27.41240322765072,0.8,0.6,0.4,0.1
1236,287226719,287226633,0,27.41240322765072,0.8,0.6,0.4,0.1
1237,287226719,13127907918,0,25.704448048774953,0.8,0.4,0.3,0.1
1238,287226719,3332266267,0,50.04293475493353,0.2,0.6,0.4,0.1
1239,13127907918,287226719,0,25.704448048774953,0.8,0.4,0.3,0.1
1240,3332266269,3332266267,0,8.410752308409855,0.2,0.9,0.1,0.1
1241,3332266269,3332266272,0,6.940909574609109,0.2,0.9,0.1,0.1
1242,3332266269,645089711,0,67.79418299736989,0.2,0.9,0.1,0.3
1243,4795736874,4795736877,0,23.777763897111207,0.8,0.4,0.3,0.1
1244,300025247,3860890371,0,10.838219571957332,0.8,0.9,0.1,0.3
1245,300025247,5919449206,0,47.346873236621484,0.8,0.4,0.3,0.3
1246,300025247,5064786728,0,142.83216120855437,0.8,0.9,0.1,0.3
1247,3860890371,300025247,0,10.838219571957332,0.8,0.9,0.1,0.3
1248,3860890371,2433863938,0,151.59263014838132,0.2,0.9,0.1,0.3
1249,3860890371,3860890367,0,40.16812934049306,0.2,0.9,0.1,0.3
1250,5064786728,492212322,0,8.821143225750346,0.2,0.9,0.1,0.3
1251,5064786728,300025247,0,142.83216120855434,0.8,0.9,0.1,0.3
1252,5064786728,3860890366,0,42.24963071840559,0.2,0.9,0.1,0.3
1253,2433863938,645089864,0,63.89246301609069,0.2,0.9,0.1,0.1
1254,2433863938,993186001,0,46.46524184693831,0.8,0.9,0.1,0.1
1255,2433863938,3860890371,0,151.59263014838132,0.2,0.9,0.1,0.3
1256,3860890367,2179076266,0,4.103689638522577,0.8,0.9,0.1,0.3
1257,3860890367,2179076479,0,38.04780667165879,0.8,0.9,0.1,0.3
1258,3860890367,3860890371,0,40.16812934049306,0.2,0.9,0.1,0.3
1259,5919449201,5919449192,0,14.37458214786101,0.2,0.4,0.3,0.3
1260,5919449201,5919449206,0,160.0654526892594,0.2,0.4,0.3,0.3
1261,5919449201,3842753611,0,20.69767777690229,0.2,0.4,0.3,0.3
1262,492212322,5064786728,0,8.821143225750346,0.2,0.9,0.1,0.3
1263,492212322,3842753611,0,47.46541779336871,0.2,0.4,0.3,0.3
1264,492212322,2433821537,0,35.762155194735044,0.2,0.9,0.1,0.3
1265,3860890366,2179076502,0,8.964489020359103,0.8,0.9,0.1,0.2
1266,3860890366,2179076344,0,19.616000147382785,0.8,0.9,0.1,0.3
1267,3860890366,5064786728,0,42.249630718405584,0.2,0.9,0.1,0.3
1268,6284334867,2204308507,0,5.138976634110533,0.2,0.4,0.3,0.3
1269,859323162,5240224479,0,10.973283248718671,0.8,0.6,0.4,0.1
1270,5240224480,5240224479,0,7.37357436940522,0.8,0.6,0.4,0.1
1271,5240224497,5240224498,0,8.929281107760634,0.8,0.4,0.3,0.1
1272,12806902198,12272057949,0,47.2799371104064,0.2,0.4,0.3,0.1
1273,12806902198,13288882109,0,24.638218401064258,0.2,0.4,0.3,0.3
1274,12806902198,12806924710,0,86.48460624557049,0.2,0.9,0.1,0.1
1275,1247760905,1247760876,0,5.868664384353735,0.8,0.4,0.3,0.1
1276,6225987531,6225987538,0,11.055510642072768,0.8,0.3,0.7,0.1
1277,6225987531,6225987537,0,9.666103824937693,0.8,0.3,0.7,0.1
1278,6225987531,6225987532,0,5.4900561179224034,0.8,0.9,0.1,0.1
1279,6225987532,6225987537,0,9.81461367315287,0.8,0.3,0.7,0.1
1280,6225987532,6225987538,0,11.032632756641881,0.8,0.3,0.7,0.1
1281,6225987532,6225987531,0,5.4900561179224034,0.8,0.9,0.1,0.1
1282,4878990043,5156816332,0,31.04514194383513,0.2,0.4,0.3,0.1
1283,4878990036,4878990037,0,10.020405833128567,0.2,0.9,0.1,0.1
1284,4878990036,5156816332,0,27.175903989787948,0.2,0.6,0.4,0.1
1285,2627428303,435846358,0,88.54265857720037,0.2,0.9,0.1,0.3
1286,835468063,2433742262,0,5.237001404698587,0.8,0.9,0.1,0.1
1287,859323102,859323002,0,43.96854325428429,0.8,0.9,0.1,0.1
1288,859323102,2433742262,0,24.990624110843957,0.8,0.9,0.1,0.1
1289,859323102,859323296,0,29.907497458917394,0.8,0.9,0.1,0.1
1290,3842753611,492212322,0,47.46541779336871,0.2,0.4,0.3,0.3
1291,3842753611,6481238325,0,10.56746838522179,0.2,0.4,0.3,0.3
1292,3842753611,5919449201,0,20.69767777690229,0.2,0.4,0.3,0.3
1293,12649817254,1280281136,0,6.605362462465347,0.2,0.4,0.3,0.2
1294,12649817254,492221099,0,41.13470464047073,0.8,0.9,0.1,0.2
1295,5919449198,2027862783,0,56.738558423381455,0.2,0.4,0.3,0.3
1296,5919449198,5919449207,0,72.17343690813831,0.2,0.4,0.3,0.3
1297,5919449198,5919449192,0,82.13121978415701,0.2,0.4,0.3,0.3
1298,537141811,5834930818,0,46.66777715769157,0.8,0.4,0.3,0.1
1299,537141811,1280269110,0,45.63947033708337,0.8,0.4,0.3,0.1
1300,1280269110,537141811,0,45.63947033708337,0.8,0.4,0.3,0.1
1301,1280269110,13136150089,0,21.814332525685618,0.8,0.4,0.3,0.1
1302,1280269110,1280269104,0,81.51956854840576,0.8,0.4,0.3,0.1
1303,5834930803,5834930818,0,13.922479234366637,0.8,0.9,0.1,0.2
1304,5834930803,1280267492,0,50.862419241295456,0.8,0.9,0.1,0.1
1305,5834930803,1280267505,0,18.09207386423877,0.8,0.9,0.1,0.2
1306,13136150089,1280269110,0,21.814332525685618,0.8,0.4,0.3,0.1
1307,1280269104,1280269110,0,81.51956854840576,0.8,0.4,0.3,0.1
1308,3329881929,3329881928,0,29.90804970013377,0.2,0.9,0.1,0.3
1309,3329881929,1280853184,0,58.73273737578306,0.2,0.9,0.1,0.3
1310,3329881929,645089708,0,44.858688831209975,0.2,0.9,0.1,0.3
1311,3329881929,6937982874,0,41.3682018319211,0.2,0.9,0.1,0.3
1312,3329881929,5823455892,0,145.65078830751847,0.2,0.4,0.3,0.3
1313,3329881929,5823455892,1,42.013029443819974,0.2,0.4,0.3,0.3
1314,645089694,645089696,0,6.737235014003865,0.8,0.4,0.3,0.1
1315,645089694,645089708,0,16.95078465373502,0.2,0.9,0.1,0.3
1316,645089694,1281268388,0,25.93306909896195,0.8,0.9,0.1,0.1
1317,645089696,645089694,0,6.737235014003865,0.8,0.4,0.3,0.1
1318,645089696,1281268388,0,31.934101955868243,0.8,0.9,0.1,0.1
1319,645089708,645089694,0,16.95078465373502,0.2,0.9,0.1,0.3
1320,645089708,645089711,0,13.745058766000795,0.2,0.4,0.3,0.3
1321,645089708,3329881929,0,44.858688831209975,0.2,0.9,0.1,0.3
1322,1281268388,645089711,0,4.964260889949728,0.8,0.9,0.1,0.1
1323,1281268388,645089694,0,25.93306909896195,0.8,0.9,0.1,0.1
1324,1281268388,645089696,0,31.934101955868243,0.8,0.9,0.1,0.1
1325,645089711,1281268388,0,4.964260889949728,0.8,0.9,0.1,0.1
1326,645089711,645089708,0,13.745058766000795,0.2,0.4,0.3,0.3
1327,645089711,3332266269,0,67.79418299736989,0.2,0.9,0.1,0.3
1328,3329881928,3329881929,0,29.90804970013377,0.2,0.9,0.1,0.3
1329,3329881928,1281294900,0,9.621470163859962,0.2,0.9,0.1,0.3
1330,3329881928,5823455446,0,8.19798245427282,0.2,0.4,0.3,0.3
1331,1280853184,3329881929,0,58.732737375783074,0.2,0.9,0.1,0.3
1332,1280853184,1280853191,0,14.97090979707404,0.2,0.4,0.3,0.3
1333,1280853184,3860908599,0,35.9055316567842,0.2,0.9,0.1,0.3
1334,6937982874,645089864,0,18.705355879920617,0.8,0.4,0.3,0.1
1335,6937982874,1280853173,0,38.589339164020295,0.8,0.9,0.1,0.3
1336,6937982874,3329881929,0,41.3682018319211,0.2,0.9,0.1,0.3
1337,645089864,2433863938,0,63.89246301609069,0.2,0.9,0.1,0.1
1338,645089864,6937982874,0,18.705355879920617,0.8,0.4,0.3,0.1
1339,645089864,1280853173,0,54.872188289798665,0.8,0.9,0.1,0.3
1340,993186001,5794635161,0,22.849062703210414,0.8,0.4,0.3,0.1
1341,993186001,5919449223,0,59.75757657001503,0.2,0.4,0.3,0.3
1342,993186001,2433863938,0,46.46524184693831,0.8,0.9,0.1,0.1
1343,826648017,826648042,0,27.642312575402592,0.8,0.4,0.3,0.1
1344,826648042,826648017,0,27.642312575402592,0.8,0.4,0.3,0.1
1345,826648042,5822644367,0,23.368193312257528,0.8,0.9,0.1,0.1
1346,826648042,5822644345,0,14.851933600106875,0.8,0.9,0.1,0.1
1347,5822644345,826648042,0,14.851933600106875,0.8,0.9,0.1,0.1
1348,5822644358,5822644367,0,22.171123777808827,0.8,0.9,0.1,0.1
1349,5822644348,5822644363,0,13.949919150422224,0.2,0.9,0.1,0.1
1350,12595689538,6018494689,0,4.106229292358075,0.8,0.3,0.4,0.1
1351,12595689538,5822644363,0,21.822793961579958,0.2,0.3,0.4,0.1
1352,12595689538,4661094416,0,21.743265857996235,0.8,0.9,0.1,0.1
1353,12595689538,12595689528,0,7.467299679263429,0.8,0.9,0.1,0.1
1354,5919449209,5919449215,0,22.69111526223134,0.2,0.4,0.3,0.3
1355,5919449209,5822644363,0,49.76558635530472,0.2,0.9,0.1,0.1
1356,5919449209,5919449207,0,49.62359201543493,0.2,0.4,0.3,0.3
1357,835468054,859323020,0,39.74387237114491,0.8,0.6,0.4,0.1
1358,835468054,2433764735,0,20.109663778039124,0.8,0.9,0.1,0.1
1359,835468054,859323097,0,21.228573826194733,0.8,0.9,0.1,0.1
1360,859323020,835468054,0,39.74387237114491,0.8,0.6,0.4,0.1
1361,859323020,2433764852,0,9.605518726881241,0.8,0.9,0.1,0.1
1362,859323020,2433764623,0,29.54155659597386,0.8,0.6,0.4,0.1
1363,2433764735,2433764788,0,48.842324042691054,0.8,0.9,0.1,0.1
1364,2433764735,2433764901,0,6.815628895572401,0.8,0.9,0.1,0.1
1365,2433764735,835468054,0,20.109663778039124,0.8,0.9,0.1,0.1
1366,2433764852,2433764788,0,5.4929222675289635,0.8,0.9,0.1,0.1
1367,2433764852,859323020,0,9.605518726881241,0.8,0.9,0.1,0.1
1368,2433764852,2433764891,0,21.72872207854695,0.8,0.9,0.1,0.1
1369,2433764788,2433764852,0,5.4929222675289635,0.8,0.9,0.1,0.1
1370,2433764788,2433764735,0,48.842324042691054,0.8,0.9,0.1,0.1
1371,2433764788,2433744230,0,23.60310060542931,0.8,0.9,0.1,0.1
1372,2433764901,2433764738,0,22.48724069542253,0.8,0.9,0.1,0.1
1373,2433764901,2433764735,0,6.815628895572401,0.8,0.9,0.1,0.1
1374,2433764901,2433764759,0,30.058073316021463,0.8,0.9,0.1,0.1
1375,2433764759,859323259,0,47.72974234979766,0.8,0.6,0.4,0.1
1376,2433764759,859323097,0,59.35868503892104,0.8,0.9,0.1,0.1
1377,2433764759,2433764901,0,30.058073316021463,0.8,0.9,0.1,0.1
1378,2433764891,2433764852,0,21.72872207854695,0.8,0.9,0.1,0.1
1379,2433764891,2433764893,0,39.8425963478984,0.8,0.9,0.1,0.1
1380,2433764891,2433764623,0,17.35442360860062,0.8,0.9,0.1,0.1
1381,2433764693,835468057,0,22.340787568909395,0.8,0.6,0.4,0.1
1382,2433764693,2433764668,0,12.080757361515918,0.8,0.9,0.1,0.1
1383,2433764693,3546758138,0,38.95881293566231,0.8,0.9,0.1,0.1
1384,2433764756,5438534268,0,7.293470247663063,0.8,0.4,0.3,0.1
1385,2433764756,835468057,0,12.371172996180459,0.8,0.4,0.3,0.1
1386,2433764756,2433764668,0,22.544573758003153,0.8,0.9,0.1,0.1
1387,2433764668,2433764693,0,12.080757361515918,0.8,0.9,0.1,0.1
1388,2433764668,2433764756,0,22.544573758003153,0.8,0.9,0.1,0.1
1389,2433764668,3546758138,0,25.98694746341491,0.8,0.9,0.1,0.1
1390,3546758138,2433764668,0,25.98694746341491,0.8,0.9,0.1,0.1
1391,3546758138,2433764893,0,3.4824341314655403,0.8,0.9,0.1,0.1
1392,3546758138,2433764693,0,38.95881293566231,0.8,0.9,0.1,0.1
1393,5438534268,2433764756,0,7.293470247663063,0.8,0.4,0.3,0.1
1394,5438534268,2433744240,0,34.82092523121401,0.8,0.4,0.3,0.1
1395,5438534268,8230223567,0,42.6292463088348,0.8,0.4,0.3,0.1
1396,835468061,6327939700,0,20.59729899118301,0.8,0.6,0.4,0.1
1397,835468061,3980721935,0,18.75296346946253,0.8,0.6,0.4,0.1
1398,835468061,6327939694,0,6.3396864783708695,0.8,0.6,0.4,0.1
1399,6327939700,835468061,0,20.59729899118301,0.8,0.6,0.4,0.1
1400,6327939700,6327939693,0,8.753124989104197,0.8,0.9,0.1,0.1
1401,6327939700,6327939696,0,20.754382793048954,0.8,0.6,0.4,0.1
1402,6327939694,835468061,0,6.3396864783708695,0.8,0.6,0.4,0.1
1403,6327939694,3980721920,0,4.5731196070473965,0.8,0.6,0.4,0.1
1404,6327939694,6327939555,0,15.34217205045876,0.8,0.9,0.1,0.1
1405,6327939693,6327939700,0,8.753124989104197,0.8,0.9,0.1,0.1
1406,6327939693,6327939555,0,5.308731050394048,0.8,0.9,0.1,0.1
1407,6327939693,6327939552,0,6.192421792440559,0.8,0.4,0.3,0.1
1408,6327939696,6327939698,0,9.406822563675878,0.8,0.6,0.4,0.1
1409,6327939696,6327939695,0,7.677961515002681,0.8,0.6,0.4,0.1
1410,6327939696,6327939700,0,20.754382793048954,0.8,0.6,0.4,0.1
1411,3980721951,3980721935,0,14.328304790996972,0.8,0.9,0.1,0.1
1412,3980721951,3980721932,0,6.478145484758165,0.8,0.9,0.1,0.1
1413,3980721951,3980721930,0,9.12946096520572,0.8,0.9,0.1,0.1
1414,3980721951,3980721955,0,26.177692508995875,0.8,0.9,0.1,0.1
1415,3980721920,6327939694,0,4.5731196070473965,0.8,0.6,0.4,0.1
1416,3980721920,859323259,0,6.6609871294968075,0.8,0.6,0.4,0.1
1417,3980721920,3980721930,0,14.236537593695004,0.8,0.9,0.1,0.1
1418,6327939555,6327939693,0,5.308731050394048,0.8,0.9,0.1,0.1
1419,6327939555,6327939694,0,15.34217205045876,0.8,0.9,0.1,0.1
1420,6327939555,6327939552,0,1.5043149101118083,0.8,0.4,0.3,0.1
1421,5834330062,5834330058,0,17.137948386519387,0.8,0.4,0.3,0.1
1422,5834330062,11159894542,0,34.39361426875316,0.8,0.4,0.3,0.1
1423,5834330062,1280674386,0,23.149306950366228,0.8,0.4,0.3,0.1
1424,859323002,859323296,0,33.57451039591191,0.8,0.9,0.1,0.1
1425,859323002,859323050,0,19.555719551098655,0.8,0.9,0.1,0.1
1426,859323002,859323102,0,43.96854325428429,0.8,0.9,0.1,0.1
1427,859323296,859323002,0,33.57451039591191,0.8,0.9,0.1,0.1
1428,859323296,859323259,0,33.9881000200086,0.8,0.9,0.1,0.1
1429,859323296,859323102,0,29.907497458917394,0.8,0.9,0.1,0.1
1430,859323050,859323002,0,19.555719551098655,0.8,0.9,0.1,0.1
1431,859323050,2433764738,0,6.338395194404337,0.8,0.9,0.1,0.1
1432,859323050,859323146,0,25.090210261402174,0.8,0.9,0.1,0.1
1433,859323259,3980721920,0,6.6609871294968075,0.8,0.6,0.4,0.1
1434,859323259,859323296,0,33.9881000200086,0.8,0.9,0.1,0.1
1435,859323259,2433764759,0,47.72974234979766,0.8,0.6,0.4,0.1
1436,2433764738,859323050,0,6.338395194404337,0.8,0.9,0.1,0.1
1437,2433764738,2433742220,0,41.995630906708264,0.8,0.9,0.1,0.1
1438,2433764738,2433764901,0,22.48724069542253,0.8,0.9,0.1,0.1
1439,859323146,859323083,0,41.061656573546486,0.8,0.9,0.1,0.1
1440,859323146,859323050,0,25.090210261402174,0.8,0.9,0.1,0.1
1441,859323146,859323023,0,49.73115525382373,0.8,0.9,0.1,0.1
1442,859323023,2433744231,0,8.142581669987319,0.8,0.9,0.1,0.1
1443,859323023,859323146,0,49.73115525382373,0.8,0.9,0.1,0.1
1444,859323023,2433744248,0,19.56022270713452,0.8,0.9,0.1,0.1
1445,2433744231,2433742220,0,20.76743358714752,0.8,0.9,0.1,0.1
1446,2433744231,859323023,0,8.142581669987319,0.8,0.9,0.1,0.1
1447,2433744231,2433744230,0,33.819201110939844,0.8,0.9,0.1,0.1
1448,2433744248,859323023,0,19.56022270713452,0.8,0.9,0.1,0.1
1449,2433744248,2433764650,0,10.709995347371848,0.8,0.9,0.1,0.1
1450,2433744248,2433744233,0,46.97004843658213,0.8,0.9,0.1,0.1
1451,2433742220,2433764738,0,41.995630906708264,0.8,0.9,0.1,0.1
1452,2433742220,2433744231,0,20.76743358714752,0.8,0.9,0.1,0.1
1453,2433742220,2433744230,0,11.023322914400456,0.8,0.9,0.1,0.1
1454,2433744230,2433744231,0,33.819201110939844,0.8,0.9,0.1,0.1
1455,2433744230,2433764788,0,23.60310060542931,0.8,0.9,0.1,0.1
1456,2433744230,2433742220,0,11.023322914400456,0.8,0.9,0.1,0.1
1457,859323083,859323146,0,41.061656573546486,0.8,0.9,0.1,0.1
1458,859323083,2433744233,0,62.08382089760402,0.8,0.6,0.4,0.1
1459,859323083,6327939492,0,25.589829285981644,0.8,0.6,0.4,0.1
1460,2433764650,2433744248,0,10.709995347371848,0.8,0.9,0.1,0.1
1461,2433764650,859323047,0,47.58888883123136,0.8,0.9,0.1,0.1
1462,2433764650,2433764893,0,21.360578643193648,0.8,0.9,0.1,0.1
1463,2433744233,859323083,0,62.08382089760402,0.8,0.6,0.4,0.1
1464,2433744233,2433744248,0,46.97004843658214,0.8,0.9,0.1,0.1
1465,2433744233,859323047,0,67.97357026199249,0.8,0.9,0.1,0.1
1466,859323047,2433744240,0,19.774216248427255,0.8,0.4,0.3,0.1
1467,859323047,2433764650,0,47.58888883123136,0.8,0.9,0.1,0.1
1468,859323047,2433744233,0,67.97357026199249,0.8,0.9,0.1,0.1
1469,2433764893,3546758138,0,3.4824341314655403,0.8,0.9,0.1,0.1
1470,2433764893,2433764650,0,21.360578643193648,0.8,0.9,0.1,0.1
1471,2433764893,2433764891,0,39.8425963478984,0.8,0.9,0.1,0.1
1472,2882617932,859323223,0,11.72161889585286,0.8,0.4,0.3,0.1
1473,6327939491,6327939492,0,10.649747593738448,0.8,0.6,0.4,0.1
1474,3980721930,3980721932,0,6.116733935731095,0.8,0.9,0.1,0.1
1475,3980721930,3980721920,0,14.236537593695004,0.8,0.9,0.1,0.1
1476,3980721930,3980721933,0,22.632128285680892,0.8,0.9,0.1,0.1
1477,3980721930,3980721951,0,9.12946096520572,0.8,0.9,0.1,0.1
1478,5794635164,5794635163,0,30.01887807160366,0.8,0.4,0.3,0.1
1479,5794635164,5794635161,0,88.68365073362199,0.8,0.4,0.3,0.1
1480,5794635164,6106912892,0,36.536844086084194,0.2,0.4,0.3,0.3
1481,11786838687,5919449221,0,75.41909231987192,0.2,0.4,0.3,0.3
1482,11786838687,12248299110,0,35.60433584127432,0.2,0.4,0.3,0.3
1483,11786838687,11786838680,0,49.61478114232372,0.2,0.4,0.3,0.3
