u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lit,surface,lanes,ref,service,tunnel,access,bridge,junction
1079382229,10816974040,0,93114294,footway,,,False,True,8.453827487583597,"LINESTRING (-2.59215 51.4628345, -2.5920595 51.4627835)",no,asphalt,,,,,,,
10816974040,1079382229,0,93114294,footway,,,False,False,8.453827487583597,"LINESTRING (-2.5920595 51.4627835, -2.59215 51.4628345)",no,asphalt,,,,,,,
10816974040,10816643864,0,93114294,footway,,,False,True,7.988088842869606,"LINESTRING (-2.5920595 51.4627835, -2.591974 51.4627353)",no,asphalt,,,,,,,
10816974040,10816974035,0,"[1163115983, 1163115984, 1163115985, 1163066616, 1163066617, 1163066618, 1163066619]","['steps', 'footway']",,,False,"[False, True]",69.53347365258014,"LINESTRING (-2.5920595 51.4627835, -2.5920461 51.4627927, -2.5915268 51.4631504, -2.5915199 51.4631552, -2.5915099 51.4631496, -2.5914407 51.4631106, -2.5914201 51.463099, -2.5914138 51.4630955, -2.5914516 51.4630695)",no,asphalt,,,,building_passage,,,
10816643864,10816974040,0,93114294,footway,,,False,False,7.988088842869606,"LINESTRING (-2.591974 51.4627353, -2.5920595 51.4627835)",no,asphalt,,,,,,,
10816643864,10816974038,0,1163066615,footway,,,False,True,0.359685230843326,"LINESTRING (-2.591974 51.4627353, -2.5919694 51.4627368)",no,asphalt,,,,,,,
10816643864,10816643857,0,"[1163066610, 1163066611, 1163066612, 93114294, 1163066614, 93114297, 93114301]","['steps', 'footway']",,,False,True,26.810384378829028,"LINESTRING (-2.591974 51.4627353, -2.5919597 51.462717, -2.5919438 51.4626965, -2.5919322 51.4626815, -2.5919131 51.462657, -2.5918913 51.4626313, -2.5918615 51.4626046, -2.5918474 51.462599, -2.5918293 51.4625958, -2.5918109 51.4625963, -2.5917914 51.4626017, -2.5917619 51.4626188, -2.5917393 51.4626337)",no,concrete,,,,,,,
10816974035,10816643852,0,1163066616,footway,,,False,False,9.203993920917814,"LINESTRING (-2.5914516 51.4630695, -2.5915407 51.4630081)",no,asphalt,,,,,,,
10816974035,10816974040,0,"[1163115983, 1163115984, 1163115985, 1163066616, 1163066617, 1163066618, 1163066619]","['steps', 'footway']",,,False,"[False, True]",69.53347365258014,"LINESTRING (-2.5914516 51.4630695, -2.5914138 51.4630955, -2.5914201 51.463099, -2.5914407 51.4631106, -2.5915099 51.4631496, -2.5915199 51.4631552, -2.5915268 51.4631504, -2.5920461 51.4627927, -2.5920595 51.4627835)",no,asphalt,,,,building_passage,,,
10816974035,10816974038,0,"[1163115980, 1163115981, 1163115982]",footway,,,False,"[False, True]",53.4905604680351,"LINESTRING (-2.5914516 51.4630695, -2.5914614 51.4630749, -2.5914732 51.4630815, -2.5919375 51.4627593, -2.5919694 51.4627368)",no,asphalt,,,,building_passage,,,
10816643038,10816643831,0,1163066595,footway,,,False,False,2.8511447855365164,"LINESTRING (-2.5906812 51.4635064, -2.5907183 51.4634953)",no,paving_stones,,,,,,,
10816643038,10816632963,0,1163067624,service,,,False,False,9.51785772820055,"LINESTRING (-2.5906812 51.4635064, -2.5906116 51.4634326)",yes,asphalt,,,,,,,
10816643038,10816643793,0,"[1163066595, 1163066596]",footway,,,False,True,71.70344315868142,"LINESTRING (-2.5906812 51.4635064, -2.5906327 51.463521, -2.5906136 51.4635571, -2.5905318 51.4637904, -2.5905242 51.4638141, -2.5904822 51.463945, -2.5904815 51.4639607, -2.5904885 51.4639807, -2.5904989 51.4639962, -2.5905154 51.464011, -2.5905338 51.4640206, -2.5905579 51.4640271, -2.5906753 51.4640413)",yes,asphalt,,,,,,,
10816643038,10816643042,0,1163067624,service,,,False,True,11.465687493639166,"LINESTRING (-2.5906812 51.4635064, -2.5906918 51.4635176, -2.5907034 51.4635266, -2.5907163 51.4635358, -2.5907237 51.4635399, -2.5907953 51.4635803)",no,asphalt,,,,,,,
10816643047,10816643813,0,1163115987,service,,,False,False,3.5143726616213815,"LINESTRING (-2.5908496 51.4640564, -2.5908577 51.4640252)",yes,asphalt,,,,,,,
10816643047,1081318805,0,1163115987,service,,,False,True,3.66039090447884,"LINESTRING (-2.5908496 51.4640564, -2.5908412 51.4640889)",yes,asphalt,,,,,,,
10816643047,10816643793,0,"[1163067626, 1163067627]",footway,,,False,False,12.190845821950969,"LINESTRING (-2.5908496 51.4640564, -2.5907417 51.4640471, -2.5906753 51.4640413)",yes,asphalt,,,,,,,
10816643047,10816643706,0,"[1163067627, 1163067628]",footway,,,False,True,9.37891601783405,"LINESTRING (-2.5908496 51.4640564, -2.5909411 51.4640643, -2.5909837 51.464068)",yes,asphalt,,,,,,,
6225987538,1281318363,0,689769011,primary,20 mph,Stokes Croft,False,True,26.45124565107333,"LINESTRING (-2.5907256 51.4613621, -2.5908559 51.4611385)",yes,asphalt,2,A38,,,,,
6225987538,6225987531,0,4019344,primary,20 mph,Stokes Croft,False,True,11.055510642072768,"LINESTRING (-2.5907256 51.4613621, -2.5906572 51.4614014, -2.5906351 51.4614405)",no,asphalt,,A38,,,,,
6225987538,6225987532,0,665176844,primary,20 mph,Stokes Croft,False,False,11.032632756641881,"LINESTRING (-2.5907256 51.4613621, -2.590735 51.4614165, -2.5907092 51.461458)",no,asphalt,,A38,,,,,
10816643813,10816643047,0,1163115987,service,,,False,True,3.5143726616213815,"LINESTRING (-2.5908577 51.4640252, -2.5908496 51.4640564)",yes,asphalt,,,,,,,
10816643813,10816643900,0,"[93280979, 1163066598]",service,,,False,False,62.92148552149718,"LINESTRING (-2.5908577 51.4640252, -2.5908315 51.4639456, -2.5908231 51.4638993, -2.5908205 51.4638713, -2.5908221 51.463841, -2.5908298 51.4638128, -2.59085 51.4637735, -2.5908637 51.4637541, -2.5908825 51.463734, -2.5909673 51.4636632, -2.5909915 51.463645, -2.5911315 51.46355, -2.59114 51.4635262)",no,concrete,,,,building_passage,,,
10816643813,10848175178,0,"[1163066600, 1163066597, 93280990, 1163066599]",service,,,False,False,64.39600772229157,"LINESTRING (-2.5908577 51.4640252, -2.5908935 51.4639899, -2.5909338 51.4639415, -2.5909479 51.4639197, -2.5909636 51.4638861, -2.5909774 51.4638387, -2.5909804 51.4638165, -2.5909811 51.4637992, -2.590979 51.4637881, -2.5909679 51.4637651, -2.5909316 51.4636929, -2.5909272 51.4636797, -2.5909274 51.4636681, -2.5909326 51.4636576, -2.5909383 51.463649, -2.5909462 51.4636418, -2.590964 51.4636295, -2.5911028 51.4635338, -2.5911432 51.4635269)",yes,concrete,,,,building_passage,,yes,
10816643793,10816643038,0,"[1163066595, 1163066596]",footway,,,False,False,71.70344315868144,"LINESTRING (-2.5906753 51.4640413, -2.5905579 51.4640271, -2.5905338 51.4640206, -2.5905154 51.464011, -2.5904989 51.4639962, -2.5904885 51.4639807, -2.5904815 51.4639607, -2.5904822 51.463945, -2.5905242 51.4638141, -2.5905318 51.4637904, -2.5906136 51.4635571, -2.5906327 51.463521, -2.5906812 51.4635064)",yes,asphalt,,,,,,,
10816643793,10816643900,0,"[1163066585, 1163066586, 1163066596]",footway,,,False,"[False, True]",74.41397734165687,"LINESTRING (-2.5906753 51.4640413, -2.5907051 51.4640432, -2.5907313 51.4640415, -2.5907588 51.4640346, -2.5907779 51.4640252, -2.5907933 51.4640102, -2.5907993 51.4639947, -2.5908007 51.4639761, -2.5907846 51.4639195, -2.5907809 51.4638836, -2.5907816 51.4638483, -2.5907879 51.4638172, -2.5908034 51.4637819, -2.5908184 51.4637558, -2.5908315 51.4637405, -2.590855 51.4637215, -2.5909105 51.4636773, -2.5909011 51.4636592, -2.5909531 51.4636234, -2.591092 51.4635277, -2.59114 51.4635262)",yes,concrete,,,,building_passage,,,
10816643793,10816643047,0,"[1163067626, 1163067627]",footway,,,False,True,12.190845821950969,"LINESTRING (-2.5906753 51.4640413, -2.5907417 51.4640471, -2.5908496 51.4640564)",yes,asphalt,,,,,,,
10816643706,10848175178,0,"[1163066588, 1163066589, 1163066590, 1163066591]",footway,,,False,"[False, True]",68.88036529257413,"LINESTRING (-2.5909837 51.464068, -2.5909611 51.4640629, -2.590943 51.4640559, -2.5909277 51.4640427, -2.590919 51.46403, -2.5909187 51.4640156, -2.5909244 51.4640002, -2.590964 51.4639523, -2.5909841 51.4639231, -2.5910018 51.4638915, -2.5910186 51.4638414, -2.5910235 51.4638121, -2.591022 51.4637937, -2.5910165 51.4637798, -2.5910055 51.4637579, -2.590966 51.4636793, -2.5909663 51.4636734, -2.5909702 51.4636674, -2.5909976 51.4636485, -2.5911365 51.4635528, -2.5911432 51.4635269)",yes,asphalt,,,,building_passage,,yes,
10816643706,10816643047,0,"[1163067627, 1163067628]",footway,,,False,False,9.37891601783405,"LINESTRING (-2.5909837 51.464068, -2.5909411 51.4640643, -2.5908496 51.4640564)",yes,asphalt,,,,,,,
10901402914,3860786634,0,1173237856,footway,,,False,True,11.05030896908141,"LINESTRING (-2.5824401 51.4606142, -2.5823967 51.4605657, -2.5824556 51.4605417)",yes,paving_stones,,,,,,,
1247826811,1280853181,0,108841681,service,,,False,True,5.831428366171796,"LINESTRING (-2.5905964 51.4603385, -2.5906746 51.4603191)",yes,asphalt,,,,,,,
1280853180,1280853191,0,112748677,footway,,,False,False,13.59585020684415,"LINESTRING (-2.5904192 51.459987, -2.5902843 51.4598982)",no,paving_stones,,,,,,,
1280853180,1280853181,0,1362339451,footway,,,False,True,40.94826173515107,"LINESTRING (-2.5904192 51.459987, -2.5906746 51.4603191)",yes,paving_stones,,,,,,,
1280853180,1280853193,0,"[1414930801, 1414930803]",footway,,,False,True,5.895890543701346,"LINESTRING (-2.5904192 51.459987, -2.5904605 51.4599769, -2.5904984 51.4599676)",no,paving_stones,,,,,,,
2519732440,1280267492,0,244680993,footway,,,False,False,21.49564088359703,"LINESTRING (-2.5830821 51.4571872, -2.583025 51.4572023, -2.5829922 51.4572218, -2.5829746 51.4572393, -2.5828923 51.4573318)",no,asphalt,,,,,,,
1280267505,5834930803,0,244680593,footway,,,False,False,18.09207386423877,"LINESTRING (-2.5824377 51.4569773, -2.5824961 51.4569708, -2.5825775 51.4569577, -2.5826265 51.4569432, -2.5826715 51.4569153)",no,paved,,,,,,,
8942202643,12461273922,0,966540335,footway,,,False,False,21.216188197805792,"LINESTRING (-2.580462 51.4569383, -2.5806339 51.4570962)",yes,paving_stones,,,,,,,
8942202643,8939668299,0,822247850,footway,,,False,True,48.28834011392587,"LINESTRING (-2.580462 51.4569383, -2.5804465 51.4569092, -2.5801519 51.4565801, -2.5801432 51.4565698, -2.5801416 51.4565547)",yes,paving_stones,,,,,,,
8942202643,8942202648,0,966540335,footway,,,False,True,49.85809519494339,"LINESTRING (-2.580462 51.4569383, -2.5806238 51.4568644, -2.5806399 51.4568556, -2.5806546 51.4568439, -2.5806721 51.4568065, -2.5810133 51.4566635)",yes,paving_stones,,,,,,,
5834330054,5834330053,0,617175638,footway,,,False,False,20.864644796902446,"LINESTRING (-2.5833527 51.4594579, -2.5836486 51.4594928)",no,paving_stones,,,,,,,
5834330054,5834330058,0,617175640,service,,,False,False,47.823838430042684,"LINESTRING (-2.5833527 51.4594579, -2.5833729 51.459478, -2.583038 51.4596087, -2.5828948 51.4594757)",no,paving_stones,,,parking_aisle,,,,
5834330054,5834330057,0,617175640,service,,,False,True,25.458795907106893,"LINESTRING (-2.5833527 51.4594579, -2.5832454 51.4593512, -2.5831017 51.4594022)",no,paving_stones,,,parking_aisle,,,,
1280674386,5834330062,0,519404173,service,,Dale Street,False,False,23.149306950366224,"LINESTRING (-2.5825556 51.4593567, -2.5825827 51.4594115, -2.582602 51.459449, -2.5826179 51.4594748, -2.5826367 51.4595005, -2.5826779 51.4595498)",no,asphalt,3,,,,,,
5834330058,5834330057,0,617175640,service,,,False,False,16.500683218136064,"LINESTRING (-2.5828948 51.4594757, -2.5831017 51.4594022)",no,asphalt,,,parking_aisle,,,,
5834330058,5834330062,0,617175640,service,,,False,True,17.137948386519387,"LINESTRING (-2.5828948 51.4594757, -2.5826779 51.4595498)",no,asphalt,,,parking_aisle,,,,
5834330058,5834330054,0,617175640,service,,,False,True,47.82383843004269,"LINESTRING (-2.5828948 51.4594757, -2.583038 51.4596087, -2.5833729 51.459478, -2.5833527 51.4594579)",no,paving_stones,,,parking_aisle,,,,
5919438953,5834930877,0,246327890,pedestrian,,Champion Square,False,False,5.046950730525594,"LINESTRING (-2.5832342 51.4579137, -2.583201 51.4579541)",no,paved,,,,,,,
5919438953,2045184012,0,246327890,pedestrian,,Champion Square,False,True,24.721747306291917,"LINESTRING (-2.5832342 51.4579137, -2.5833648 51.4577068)",no,paved,,,,,,,
5919438953,5834930843,0,246326774,footway,,,False,False,39.77588163933132,"LINESTRING (-2.5832342 51.4579137, -2.5830607 51.4579503, -2.5831163 51.4578232, -2.583014 51.4577313)",no,asphalt,,,,,,,
5061067470,5061066696,0,112746818,footway,,River Street,False,True,35.5120972271921,"LINESTRING (-2.5826032 51.4584409, -2.5822404 51.4586665)",no,asphalt,,,,,,,
5061067470,5919438954,0,518932240,footway,,,False,False,29.80638151594568,"LINESTRING (-2.5826032 51.4584409, -2.582697 51.4584902, -2.5827768 51.4584493, -2.582941 51.4583737)",no,asphalt,,,,,,,
5061067470,5061067317,0,518932240,footway,,,False,True,15.226053186539698,"LINESTRING (-2.5826032 51.4584409, -2.5825106 51.4583937, -2.5824286 51.4583579)",yes,asphalt,,,,,,,
5061066696,5061067470,0,112746818,footway,,River Street,False,False,35.5120972271921,"LINESTRING (-2.5822404 51.4586665, -2.5826032 51.4584409)",no,asphalt,,,,,,,
5061066696,5834930880,0,112746818,footway,,River Street,False,True,34.81183345473853,"LINESTRING (-2.5822404 51.4586665, -2.5818643 51.4588741)",no,asphalt,,,,,,,
5061066696,5061067239,0,617239006,footway,,,False,False,20.066436376964607,"LINESTRING (-2.5822404 51.4586665, -2.5820473 51.458532)",yes,asphalt,,,,,,,
3860908593,2920948566,0,207653242,footway,,,False,False,5.890282813098679,"LINESTRING (-2.589147 51.4594872, -2.5890621 51.45949)",no,paving_stones,,,,,,,
3860908593,2920948566,1,"[519432811, 519432812, 124100406]",service,,,False,False,51.938118102700464,"LINESTRING (-2.589147 51.4594872, -2.5890296 51.4596743, -2.589018 51.4596886, -2.5889937 51.459697, -2.5889667 51.459691, -2.5889547 51.459681, -2.5889633 51.4596587, -2.5890621 51.45949)",no,paving_stones,,,,building_passage,,,
3860908593,3860908599,0,207653242,footway,,,False,True,45.22209987328304,"LINESTRING (-2.589147 51.4594872, -2.5895012 51.4594849, -2.5897536 51.4595842)",no,paving_stones,,,,,,,
3860908593,1382113164,0,519432812,service,,,False,True,10.567861525321906,"LINESTRING (-2.589147 51.4594872, -2.589174 51.4594436, -2.5892123 51.4594016)",yes,asphalt,,,,,,,
1281294900,3329881928,0,326356015,footway,,,False,False,9.621470163859962,"LINESTRING (-2.5912532 51.4593155, -2.591123 51.4593456)",yes,paving_stones,,,,,,,
5823455446,3329881928,0,"[615874817, 615879527]","['footway', 'steps']",,,False,"[False, True]",8.19798245427282,"LINESTRING (-2.5911937 51.4594045, -2.591171 51.4593894, -2.591123 51.4593456)",yes,paving_stones,,,,,,,
1282135928,1297069020,0,114515396,footway,,,False,True,5.3019720247085,"LINESTRING (-2.5793249 51.4627491, -2.5793882 51.4627759)",yes,asphalt,,,,,,,
1382113164,3860908593,0,519432812,service,,,False,False,10.567861525321906,"LINESTRING (-2.5892123 51.4594016, -2.589174 51.4594436, -2.589147 51.4594872)",yes,asphalt,,,,,,,
1722968881,1722968890,0,160234171,service,,,False,True,9.804726547040493,"LINESTRING (-2.5800337 51.4625108, -2.5799636 51.4625874)",no,asphalt,,,parking_aisle,,,,
1722968925,1722968890,0,160234171,service,,,False,False,48.73900078335072,"LINESTRING (-2.5796152 51.4629682, -2.5799636 51.4625874)",no,asphalt,,,parking_aisle,,,,
2045184007,2045184010,0,194003840,service,,Whippington Court,False,False,10.835553710654267,"LINESTRING (-2.5912675 51.4576164, -2.591126 51.4576579)",no,asphalt,,,,,,,
2045184014,2045184010,0,194003840,service,,Whippington Court,False,True,5.7926929854956395,"LINESTRING (-2.5910488 51.4576779, -2.591126 51.4576579)",no,asphalt,,,,,,,
5448085792,5448085793,0,565773114,service,,,False,True,14.305480963618688,"LINESTRING (-2.5835535 51.4579006, -2.5836343 51.4578381, -2.5836594 51.4577923)",no,paving_stones,,,,,,,
2179076266,3860890367,0,207653242,footway,,,False,False,4.103689638522577,"LINESTRING (-2.5870988 51.4595231, -2.5870399 51.4595192)",no,paving_stones,,,,,,,
2179076266,2179076283,0,207653242,footway,,,False,True,5.48471873361356,"LINESTRING (-2.5870988 51.4595231, -2.5871779 51.4595251)",no,paving_stones,,,,,,,
2179076266,2179076472,0,207653240,footway,,,False,True,46.480592210288,"LINESTRING (-2.5870988 51.4595231, -2.5866151 51.4596058, -2.5864477 51.4596216)",no,paving_stones,,,,,,,
2179076472,2179076479,0,622811019,steps,,,False,True,18.61701914143023,"LINESTRING (-2.5864477 51.4596216, -2.586501 51.4594575)",no,paving_stones,,,,,,,
2179076472,2179076266,0,207653240,footway,,,False,False,46.480592210288,"LINESTRING (-2.5864477 51.4596216, -2.5866151 51.4596058, -2.5870988 51.4595231)",no,paving_stones,,,,,,,
2179076472,2179076532,0,207653249,footway,,,False,False,17.224052082262027,"LINESTRING (-2.5864477 51.4596216, -2.5862649 51.4596519, -2.5862775 51.4596881)",no,paving_stones,,,,,,,
2179076479,2179076472,0,622811019,steps,,,False,False,18.61701914143023,"LINESTRING (-2.586501 51.4594575, -2.5864477 51.4596216)",no,paving_stones,,,,,,,
2179076479,2179076344,0,207653242,footway,,,False,False,77.22147905567971,"LINESTRING (-2.586501 51.4594575, -2.5862624 51.4594086, -2.5861457 51.4593852, -2.5859217 51.459363, -2.5858006 51.4593571, -2.5856873 51.4593592, -2.5855455 51.459376, -2.585414 51.4593946)",no,paving_stones,,,,,,,
2179076479,3860890367,0,207653242,footway,,,False,True,38.04780667165879,"LINESTRING (-2.586501 51.4594575, -2.5865758 51.4594729, -2.5868688 51.4595079, -2.5870399 51.4595192)",no,paving_stones,,,,,,,
2179076532,2179076472,0,207653249,footway,,,False,True,17.224052082262027,"LINESTRING (-2.5862775 51.4596881, -2.5862649 51.4596519, -2.5864477 51.4596216)",no,paving_stones,,,,,,,
2179076344,3860890366,0,207653242,footway,,,False,False,19.616000147382785,"LINESTRING (-2.585414 51.4593946, -2.5853893 51.4593981, -2.5851723 51.4594528, -2.5851507 51.4594589)",no,paving_stones,,,,,,,
2179076344,2179076479,0,207653242,footway,,,False,True,77.22147905567971,"LINESTRING (-2.585414 51.4593946, -2.5855455 51.459376, -2.5856873 51.4593592, -2.5858006 51.4593571, -2.5859217 51.459363, -2.5861457 51.4593852, -2.5862624 51.4594086, -2.586501 51.4594575)",no,paving_stones,,,,,,,
2179076344,2179076449,0,207653247,footway,,,False,False,21.405359812286306,"LINESTRING (-2.585414 51.4593946, -2.585447 51.4594441, -2.5855777 51.4594729, -2.5856541 51.4594507)",no,paving_stones,,,,,,,
2179076449,2179076344,0,207653247,footway,,,False,True,21.40535981228631,"LINESTRING (-2.5856541 51.4594507, -2.5855777 51.4594729, -2.585447 51.4594441, -2.585414 51.4593946)",no,paving_stones,,,,,,,
6284334868,2204308509,0,671082497,service,,,False,False,4.077675933306456,"LINESTRING (-2.5850338 51.4601594, -2.5850581 51.4601928)",yes,paving_stones,,,parking_aisle,,,,
3860890364,2179076502,0,382880572,residential,20 mph,Pritchard Street,False,True,8.124772550885382,"LINESTRING (-2.5849869 51.4594232, -2.5850318 51.4594907)",yes,asphalt,,,,,,,
6284335748,6284335747,0,671082508,service,,,False,True,5.213042198906101,"LINESTRING (-2.5859235 51.4599523, -2.585855 51.4599717)",no,asphalt,,,,,,,
6284335749,6284335747,0,207653243,service,,,False,True,22.64019963065853,"LINESTRING (-2.585681 51.4598823, -2.5857135 51.4598731, -2.5857333 51.459869, -2.5857538 51.4598667, -2.5857776 51.4598662, -2.5857973 51.4598683, -2.5858222 51.4598748, -2.5858406 51.4598832, -2.5858547 51.4598938, -2.5858661 51.4599064, -2.5858724 51.4599212, -2.5858745 51.4599331, -2.5858735 51.4599465, -2.5858688 51.459958, -2.5858631 51.4599653, -2.585855 51.4599717)",no,asphalt,,,,,,,
8230223567,5438534268,0,"[564463058, 885024932]",service,,,False,True,42.6292463088348,"LINESTRING (-2.5834274 51.4622225, -2.583702 51.4624116, -2.5837067 51.4624431, -2.5836041 51.4625157)",no,asphalt,,,,,,,
2433764742,2433764880,0,235295039,footway,,,False,False,7.731653645739709,"LINESTRING (-2.583738 51.4614563, -2.5837514 51.4614898, -2.5837394 51.461524)",no,asphalt,,,,,,,
2433764742,2433764671,0,235295039,footway,,,False,True,15.496319905969704,"LINESTRING (-2.583738 51.4614563, -2.5836924 51.4614179, -2.583628 51.4613811, -2.5835709 51.4613704)",no,asphalt,,,,,,,
2433764742,2433764834,0,235295042,footway,,,False,False,11.04631840679093,"LINESTRING (-2.583738 51.4614563, -2.5837903 51.4614772, -2.5838466 51.4614898, -2.5838657 51.4615099)",no,asphalt,,,,,,,
2433764880,2433764671,0,235295039,footway,,,False,False,83.11336253153657,"LINESTRING (-2.5837394 51.461524, -2.5837072 51.4615491, -2.5836535 51.4615708, -2.5835489 51.46158, -2.5834242 51.461575, -2.5833256 51.4615577, -2.5832338 51.4615257, -2.5831868 51.4614923, -2.583164 51.4614538, -2.5831627 51.4614213, -2.5831882 51.461387, -2.5832458 51.4613669, -2.5833357 51.4613544, -2.583455 51.4613552, -2.5835709 51.4613704)",no,asphalt,,,,,,,
2433764880,2433764742,0,235295039,footway,,,False,True,7.731653645739709,"LINESTRING (-2.5837394 51.461524, -2.5837514 51.4614898, -2.583738 51.4614563)",no,asphalt,,,,,,,
2433764880,2433764766,0,235295043,footway,,,False,False,7.70972211074789,"LINESTRING (-2.5837394 51.461524, -2.5837957 51.4615315, -2.5838462 51.4615201)",no,asphalt,,,,,,,
5834930878,5834930877,0,617239005,service,,,False,False,8.756290214110395,"LINESTRING (-2.5833169 51.4579855, -2.583201 51.4579541)",no,paved,,,,,,,
2920948564,2920948566,0,519432811,service,,,False,True,9.357621475395138,"LINESTRING (-2.589061 51.4594061, -2.5890668 51.4594539, -2.5890621 51.45949)",yes,asphalt,,,,,,,
5919449215,5919449209,0,627040444,pedestrian,,Philadelphia Street,False,False,22.69111526223134,"LINESTRING (-2.5870702 51.4571508, -2.5867832 51.4572491)",yes,paving_stones,,,,,,,
5919449215,2941119309,0,627040444,pedestrian,,Philadelphia Street,False,True,60.77386767168579,"LINESTRING (-2.5870702 51.4571508, -2.5872215 51.4571114, -2.5875543 51.4570445, -2.5879118 51.4570036)",yes,concrete,,,,,,,
5919449215,5919449220,0,627040446,footway,,,False,False,91.29054595102576,"LINESTRING (-2.5870702 51.4571508, -2.5870694 51.4572043, -2.5872696 51.4576144, -2.587795 51.457527)",yes,concrete,,,,,,,
5919449220,5919449221,0,627040445,footway,,,False,True,51.678776326092034,"LINESTRING (-2.587795 51.457527, -2.587804 51.4575407, -2.5880528 51.4579188, -2.5880806 51.4579563)",yes,paving_stones,,,,,,,
5919449220,2941119309,0,627040446,footway,,,False,False,74.55051257521201,"LINESTRING (-2.587795 51.457527, -2.5881126 51.4574404, -2.5879249 51.4570399, -2.5879118 51.4570036)",yes,concrete,,,,,,,
5919449220,5919449215,0,627040446,footway,,,False,True,91.29054595102576,"LINESTRING (-2.587795 51.457527, -2.5872696 51.4576144, -2.5870694 51.4572043, -2.5870702 51.4571508)",yes,concrete,,,,,,,
3307418825,12806924702,0,1383346680,footway,,,False,False,35.37909318686928,"LINESTRING (-2.5896134 51.4567967, -2.5891472 51.4569265)",no,paved,,,,building_passage,,,
3307418825,12806924710,0,1383346680,footway,,,False,True,52.745700103858525,"LINESTRING (-2.5896134 51.4567967, -2.5903073 51.4566016)",no,paved,,,,building_passage,,,
3307418825,12806902199,0,"[323978931, 1383346679]",footway,,Greyhound Walk,False,"[False, True]",73.96789198563707,"LINESTRING (-2.5896134 51.4567967, -2.5897422 51.4569739, -2.5900108 51.4573436, -2.5900574 51.4574016)",yes,paved,,,,building_passage,,,
12806924702,3307418825,0,1383346680,footway,,,False,True,35.37909318686928,"LINESTRING (-2.5891472 51.4569265, -2.5896134 51.4567967)",no,paved,,,,building_passage,,,
12806924702,12806924704,0,"[1383346681, 1383346683]",footway,,,False,False,42.03518601522711,"LINESTRING (-2.5891472 51.4569265, -2.5889765 51.4569057, -2.5885866 51.4570227)",yes,paved,,,,building_passage,,,
12806924702,12806924703,0,"[1383346681, 1383346682]",footway,,,False,"[False, True]",45.870131365105244,"LINESTRING (-2.5891472 51.4569265, -2.5890617 51.4570761, -2.5886888 51.457178)",yes,paved,,,,building_passage,,,
12806924710,3307418825,0,1383346680,footway,,,False,False,52.745700103858525,"LINESTRING (-2.5903073 51.4566016, -2.5896134 51.4567967)",no,paved,,,,building_passage,,,
12806924710,12806924705,0,1383346685,steps,,,False,True,14.285062446709556,"LINESTRING (-2.5903073 51.4566016, -2.5901118 51.4565608)",no,paved,,,,,,,
12806924710,12806902198,0,"[1383346680, 1383346678]",footway,,,False,True,86.4846062455705,"LINESTRING (-2.5903073 51.4566016, -2.5904531 51.4565606, -2.5905646 51.4565852, -2.5909315 51.4571054, -2.590956 51.4571382)",yes,concrete,,,,building_passage,,,
12806902199,12272057948,0,1326365446,pedestrian,,Broadmead,False,True,7.378799829090071,"LINESTRING (-2.5900574 51.4574016, -2.5901519 51.457371)",yes,paving_stones,,,,,,,
12806902199,12248299111,0,1326365446,pedestrian,,Broadmead,False,False,25.32876403419298,"LINESTRING (-2.5900574 51.4574016, -2.5899017 51.457452, -2.5897292 51.4575018)",yes,paving_stones,,,,,,,
12806902199,3307418825,0,"[323978931, 1383346679]",footway,,Greyhound Walk,False,"[False, True]",73.96789198563707,"LINESTRING (-2.5900574 51.4574016, -2.5900108 51.4573436, -2.5897422 51.4569739, -2.5896134 51.4567967)",yes,paved,,,,building_passage,,,
12806924703,12806924704,0,1326368872,pedestrian,,Merchant Street,False,False,18.664002044441666,"LINESTRING (-2.5886888 51.457178, -2.5885866 51.4570227)",yes,paving_stones,,,,,,,
12806924703,12272098112,0,1326368872,pedestrian,,Merchant Street,False,True,3.4295418135555575,"LINESTRING (-2.5886888 51.457178, -2.5887099 51.4572059)",yes,paving_stones,,,,,,,
12806924703,12806924702,0,"[1383346681, 1383346682]",footway,,,False,"[False, True]",45.870131365105244,"LINESTRING (-2.5886888 51.457178, -2.5890617 51.4570761, -2.5891472 51.4569265)",yes,paved,,,,building_passage,,,
12806924705,12806924710,0,1383346685,steps,,,False,False,14.285062446709556,"LINESTRING (-2.5901118 51.4565608, -2.5903073 51.4566016)",no,paved,,,,,,,
12272057948,12806902199,0,1326365446,pedestrian,,Broadmead,False,False,7.378799829090071,"LINESTRING (-2.5901519 51.457371, -2.5900574 51.4574016)",yes,paving_stones,,,,,,,
12272057948,12272057949,0,1326365447,pedestrian,,Broadmead,False,False,23.532971145981044,"LINESTRING (-2.5901519 51.457371, -2.5901243 51.4573337, -2.5903098 51.4572804, -2.5903389 51.4573197)",yes,paving_stones,,,,,,,
12272057948,12272057949,1,1326365447,pedestrian,,Broadmead,False,True,23.810715241973092,"LINESTRING (-2.5901519 51.457371, -2.5901818 51.4574114, -2.5903674 51.4573581, -2.5903389 51.4573197)",yes,paving_stones,,,,,,,
12248299111,12248299110,0,1323620722,pedestrian,,Broadmead,False,False,23.656651739346415,"LINESTRING (-2.5897292 51.4575018, -2.5897572 51.4575397, -2.589572 51.4575929, -2.5895424 51.457553)",yes,paving_stones,,,,,,,
